date,temperature,temperature_normal,min_temperature,min_temperature_normal,min_temperature_record,max_temperature,max_temperature_normal,max_temperature_record,precip,precipnormal,preciprecord
20100211,53,52,46,45,32,59,59,74,1e-16,0.15,1.61
20100212,57,52,52,45,32,62,59,76,0.02,0.15,1.65
20100213,57,52,52,46,32,61,59,70,1e-16,0.15,2.21
20100214,54,53,48,46,30,60,59,74,0.0,0.14,1.48
20100215,55,53,48,46,33,62,60,75,0.0,0.14,2.42
20100216,58,53,50,46,35,65,60,74,0.0,0.14,1.33
20100217,56,53,47,46,35,65,60,73,0.0,0.14,1.83
20100218,54,53,50,46,33,58,60,71,0.0,0.14,1.75
20100219,54,53,50,46,36,57,60,72,0.0,0.14,1.36
20100220,53,53,50,46,36,56,60,71,1e-16,0.14,2.16
20100221,53,53,50,46,34,56,60,72,0.41,0.14,1.49
20100222,55,53,49,46,34,60,60,73,0.0,0.14,1.27
20100223,53,53,49,46,35,56,60,73,0.69,0.14,0.77
20100224,55,53,52,46,35,57,60,74,0.08,0.14,1.51
20100225,57,53,50,46,35,63,60,74,0.0,0.13,1.46
20100226,57,53,52,46,35,61,60,77,0.54,0.13,1.06
20100227,55,53,50,46,32,59,60,75,0.13,0.13,1.17
20100228,55,53,47,46,33,62,60,73,0.0,0.13,0.68
20100301,55,53,51,46,35,59,60,74,1e-16,0.13,1.06
20100302,55,53,51,46,34,58,60,71,0.48,0.13,1.26
20100303,51,53,45,46,31,57,60,80,0.89,0.13,0.89
20100304,49,53,41,46,35,56,60,77,0.0,0.13,1.36
20100305,51,53,44,46,35,57,60,76,0.0,0.13,1.45
20100306,57,53,50,46,35,64,60,74,0.0,0.12,1.13
20100307,56,54,52,47,35,59,61,77,0.0,0.12,0.63
20100308,51,54,46,47,37,56,61,79,0.03,0.12,1.99
20100309,48,54,40,47,37,55,61,75,0.03,0.12,0.91
20100310,51,54,46,47,33,56,61,78,0.06,0.12,1.8
20100311,55,54,51,47,35,59,61,83,0.0,0.12,0.7
20100312,53,54,48,47,35,58,61,77,0.64,0.11,1.46
20100313,50,54,42,47,33,57,61,77,0.0,0.11,0.92
20100314,53,54,42,47,36,63,61,83,0.0,0.11,1.52
20100315,56,54,44,47,39,67,61,81,0.0,0.11,1.2
20100316,59,54,50,47,36,67,61,82,0.0,0.11,1.22
20100317,62,54,52,47,36,71,61,82,0.0,0.11,0.68
20100318,61,54,48,47,37,73,61,77,0.0,0.1,0.72
20100319,66,54,53,47,39,78,61,78,0.0,0.1,1.05
20100320,57,54,50,47,38,63,61,78,0.0,0.1,1.51
20100321,56,54,49,47,38,63,61,74,0.0,0.1,1.86
20100322,57,54,50,47,39,64,62,73,0.0,0.09,1.83
20100323,60,54,48,47,39,71,62,73,0.0,0.09,1.51
20100324,55,54,47,47,38,62,62,78,0.04,0.09,1.48
20100325,55,54,49,47,37,60,62,85,0.04,0.09,0.57
20100326,55,55,47,47,38,62,62,79,0.0,0.09,1.05
20100327,57,55,45,47,40,69,62,77,0.0,0.08,1.59
20100328,60,55,49,47,37,70,62,77,0.0,0.08,0.65
20100329,59,55,54,47,38,63,62,81,0.05,0.08,1.05
20100330,55,55,49,47,38,61,63,79,0.15,0.07,1.14
20100331,52,55,45,47,39,58,63,80,0.37,0.07,1.67
20100401,52,55,45,47,37,58,63,83,1e-16,0.07,1.22
20100402,54,55,48,47,39,59,63,85,0.08,0.07,2.3
20100403,51,55,45,47,39,57,63,79,0.0,0.06,0.76
20100404,52,55,48,47,40,56,63,82,0.53,0.06,0.81
20100405,52,55,46,47,39,58,63,84,0.02,0.06,0.74
20100406,53,55,44,48,38,62,63,89,0.0,0.06,1.46
20100407,58,56,46,48,39,69,64,89,0.0,0.05,0.7
20100408,55,56,48,48,41,61,64,92,0.0,0.05,0.58
20100409,57,56,45,48,38,69,64,90,0.0,0.05,0.96
20100410,56,56,53,48,41,59,64,91,1e-16,0.05,1.54
20100411,53,56,49,48,38,56,64,84,0.92,0.05,0.92
20100412,54,56,49,48,39,59,64,88,0.54,0.04,1.31
20100413,55,56,50,48,39,60,64,84,0.0,0.04,0.76
20100414,54,56,48,48,39,60,64,87,0.0,0.04,0.7
20100415,57,56,47,48,38,66,64,83,0.0,0.04,1.02
20100416,60,56,50,48,40,69,64,81,0.0,0.04,0.64
20100417,60,56,53,48,40,67,65,83,0.0,0.03,0.8
20100418,62,56,48,48,39,76,65,83,0.0,0.03,0.42
20100419,58,57,50,48,40,66,65,86,0.0,0.03,1.25
20100420,55,57,49,48,38,60,65,91,0.44,0.03,0.69
20100421,53,57,49,48,39,57,65,86,0.04,0.03,0.83
20100422,57,57,48,48,42,65,65,83,0.0,0.03,0.6
20100423,58,57,48,49,41,67,65,88,0.0,0.03,0.6
20100424,55,57,47,49,39,63,65,81,0.0,0.02,0.34
20100425,62,57,48,49,41,76,65,87,0.0,0.02,0.48
20100426,58,57,51,49,42,64,65,90,0.0,0.02,0.94
20100427,57,57,52,49,36,62,65,87,0.09,0.02,0.89
20100428,54,57,49,49,39,58,65,89,0.09,0.02,0.6
20100429,54,57,48,49,40,60,65,92,0.0,0.02,0.73
20100430,56,57,47,49,41,64,66,90,0.0,0.02,0.71
20100501,57,57,48,49,44,65,66,89,0.0,0.02,0.2
20100502,59,57,49,49,42,69,66,89,0.0,0.02,0.42
20100503,59,58,50,49,39,68,66,87,0.0,0.02,0.44
20100504,59,58,48,49,40,70,66,84,0.0,0.02,0.48
20100505,56,58,49,50,41,63,66,91,0.0,0.02,0.24
20100506,58,58,47,50,41,69,66,87,0.0,0.02,0.66
20100507,57,58,50,50,40,63,66,89,0.0,0.02,0.44
20100508,57,58,50,50,44,63,66,86,0.0,0.01,0.3
20100509,58,58,53,50,41,62,66,88,0.01,0.01,0.2
20100510,54,58,49,50,43,59,66,84,0.12,0.01,0.2
20100511,54,58,45,50,42,63,66,85,0.0,0.01,0.11
20100512,57,58,49,50,42,64,66,96,0.0,0.01,0.4
20100513,58,58,50,50,45,65,66,92,0.0,0.01,0.32
20100514,57,58,51,50,41,62,66,91,0.0,0.01,0.33
20100515,57,59,50,50,43,64,67,96,0.0,0.01,1.03
20100516,55,59,50,51,44,60,67,93,0.0,0.01,0.13
20100517,56,59,52,51,45,59,67,93,0.06,0.01,0.24
20100518,60,59,53,51,42,66,67,85,0.01,0.01,1.23
20100519,58,59,51,51,42,65,67,86,1e-16,0.01,0.3
20100520,58,59,50,51,45,65,67,93,0.0,0.01,1.53
20100521,56,59,50,51,45,61,67,92,1e-16,0.01,0.24
20100522,55,59,48,51,44,61,67,83,0.0,0.01,0.2
20100523,55,59,47,51,46,63,67,88,0.0,0.01,0.21
20100524,59,59,52,51,45,65,68,91,1e-16,0.01,0.14
20100525,58,60,55,51,45,61,68,87,0.05,0.01,0.12
20100526,60,60,53,51,42,67,68,89,0.02,0.01,0.12
20100527,58,60,53,51,42,63,68,97,0.42,0.01,0.92
20100528,58,60,51,52,45,64,68,92,0.0,0.01,0.41
20100529,63,60,52,52,45,74,68,94,0.0,0.01,0.16
20100530,65,60,53,52,46,76,68,95,0.0,0.01,0.28
20100531,61,60,55,52,46,67,68,91,0.0,0.01,0.11
20100601,60,60,53,52,43,66,68,91,0.0,0.01,0.15
20100602,63,60,55,52,43,71,69,91,0.0,0.01,0.1
20100603,68,60,61,52,45,74,69,87,0.0,0.01,0.18
20100604,69,61,62,52,45,76,69,92,0.0,0.01,0.66
20100605,70,61,60,52,46,80,69,89,0.0,0.01,0.02
20100606,66,61,57,52,46,74,69,88,1e-16,0.01,0.6
20100607,60,61,55,52,45,64,69,89,0.0,0.01,0.12
20100608,58,61,54,52,47,62,69,98,0.0,0.01,0.6
20100609,61,61,56,52,47,65,69,91,1e-16,0.01,0.15
20100610,61,61,54,53,47,67,70,94,0.0,0.01,0.26
20100611,63,61,53,53,46,73,70,88,0.0,0.01,0.05
20100612,74,61,59,53,47,88,70,88,0.0,0.0,0.04
20100613,69,61,56,53,48,82,70,95,0.0,0.0,0.01
20100614,61,61,54,53,49,67,70,106,0.0,0.0,0.06
20100615,57,61,52,53,48,62,70,95,0.0,0.0,0.19
20100616,61,62,50,53,46,71,70,90,0.0,0.0,0.35
20100617,61,62,52,53,44,70,70,95,0.0,0.0,0.08
20100618,58,62,53,53,44,62,70,97,0.0,0.0,0.14
20100619,59,62,54,53,45,63,70,92,0.0,0.0,0.08
20100620,60,62,52,53,49,68,70,96,0.0,0.0,0.01
20100621,62,62,53,53,46,71,70,94,0.0,0.0,0.0
20100622,60,62,53,53,47,67,70,98,0.0,0.0,0.0
20100623,59,62,53,53,49,65,70,94,0.0,0.0,0.0
20100624,56,None,53,None,46,60,None,97,0.0,None,0.04
20100625,61,62,55,54,44,67,71,96,0.0,0.0,0.1
20100626,61,62,55,54,45,67,71,96,0.0,0.0,0.0
20100627,67,62,53,54,48,81,71,97,0.0,0.0,0.05
20100628,67,62,58,54,46,76,71,94,0.0,0.0,0.52
20100629,64,62,57,54,48,71,71,87,0.0,0.0,0.2
20100630,61,62,55,54,44,66,71,92,0.0,0.0,0.06
20100701,60,62,53,54,46,66,71,99,0.0,0.01,0.01
20100702,62,62,54,54,47,69,71,97,0.0,0.01,0.35
20100703,67,62,54,54,48,79,71,89,0.0,0.01,0.01
20100704,67,62,55,54,46,79,71,85,0.0,0.0,0.0
20100705,64,62,55,54,48,72,71,81,0.0,0.0,0.0
20100706,65,63,57,54,47,72,71,95,0.0,0.0,0.0
20100707,65,63,56,54,49,73,71,98,0.0,0.0,0.0
20100708,61,63,56,54,48,66,71,93,0.0,0.0,0.23
20100709,61,63,55,54,47,67,71,102,0.0,0.0,0.01
20100710,62,63,55,54,47,69,71,98,0.0,0.0,0.0
20100711,64,None,57,None,48,70,None,93,0.0,None,0.0
20100712,67,63,58,54,47,76,71,88,0.0,0.0,0.0
20100713,66,63,59,54,49,72,71,97,0.0,0.0,0.0
20100714,67,63,59,54,48,74,71,98,0.0,0.0,0.0
20100715,67,63,59,54,49,74,71,93,0.0,0.0,0.13
20100716,64,63,57,55,49,70,71,87,0.0,0.0,0.01
20100717,63,63,56,55,47,70,71,91,0.0,0.0,0.0
20100718,62,63,56,55,50,68,71,88,0.0,0.0,0.01
20100719,61,63,56,55,49,65,71,90,0.0,0.0,0.0
20100720,62,63,55,55,49,69,71,93,0.0,0.0,0.03
20100721,59,63,53,55,49,65,71,83,0.0,0.0,0.09
20100722,63,63,55,55,49,70,71,97,0.0,0.0,0.0
20100723,62,63,56,55,50,68,71,89,0.0,0.0,0.01
20100724,62,63,56,55,50,68,71,90,0.0,0.0,0.0
20100725,62,63,55,55,49,68,71,91,0.0,0.0,0.15
20100726,64,63,56,55,49,72,71,94,0.0,0.0,0.0
20100727,64,63,57,55,48,71,71,86,0.0,0.0,0.0
20100728,63,63,57,55,48,69,71,88,0.0,0.0,0.01
20100729,61,63,54,55,44,67,72,91,0.0,0.0,0.0
20100730,60,63,55,55,45,65,72,97,0.0,0.0,0.03
20100731,62,63,56,55,49,68,72,97,0.0,0.0,0.02
20100801,62,63,54,55,48,69,71,100,0.0,0.0,0.0
20100802,60,63,53,55,49,67,71,91,0.0,0.0,0.0
20100803,62,63,55,55,45,68,71,91,0.0,0.0,0.01
20100804,60,63,54,55,50,66,71,87,0.0,0.0,0.0
20100805,62,63,54,55,49,69,71,89,0.0,0.0,0.01
20100806,62,63,54,55,46,70,71,93,0.0,0.0,0.01
20100807,63,63,55,55,46,71,71,94,0.0,0.0,0.0
20100808,63,63,56,55,47,70,71,89,0.0,0.0,0.01
20100809,62,63,55,55,48,69,71,95,0.0,0.0,0.02
20100810,64,63,55,55,47,72,72,87,0.0,0.0,0.0
20100811,60,63,56,55,48,63,72,84,0.0,0.0,0.29
20100812,62,63,54,55,47,69,72,89,0.0,0.0,0.05
20100813,61,64,54,55,47,68,72,89,0.0,0.0,0.18
20100814,62,64,56,55,47,67,72,85,0.0,0.0,0.13
20100815,61,64,56,55,46,66,72,92,0.0,0.0,0.13
20100816,60,64,54,56,48,66,72,90,0.0,0.0,0.01
20100817,63,64,56,56,48,70,72,82,1e-16,0.0,0.03
20100818,63,64,56,56,48,70,72,85,0.0,0.0,0.35
20100819,64,64,55,56,49,72,72,89,0.0,0.0,0.56
20100820,63,64,55,56,47,70,72,84,0.0,0.0,0.04
20100821,61,64,56,56,48,65,72,85,0.0,0.0,0.04
20100822,65,64,56,56,49,74,72,90,0.0,0.0,0.02
20100823,75,64,57,56,49,92,72,92,0.0,0.0,0.03
20100824,82,64,64,56,49,99,72,99,0.0,0.0,0.07
20100825,74,64,62,56,50,85,72,93,0.0,0.0,0.01
20100826,63,64,57,56,48,69,72,89,0.0,0.0,0.01
20100827,63,64,57,56,46,68,72,94,0.0,0.01,0.08
20100828,62,64,56,56,49,67,72,95,0.0,0.01,0.07
20100829,63,64,55,56,49,70,72,98,0.0,0.01,0.14
20100830,62,64,55,56,45,69,72,87,0.0,0.01,0.11
20100831,68,64,57,56,48,79,72,89,0.0,0.01,0.01
20100901,75,64,58,56,49,92,72,104,0.0,0.01,0.07
20100902,73,64,59,56,49,87,72,104,0.0,0.0,0.02
20100903,66,64,57,56,50,74,72,93,0.0,0.0,0.42
20100904,62,64,56,56,50,67,73,92,0.0,0.0,0.2
20100905,67,64,56,56,45,77,73,94,0.0,0.01,0.03
20100906,74,64,57,56,47,91,73,94,0.0,0.0,0.02
20100907,64,64,58,56,50,70,73,93,0.0,0.0,0.0
20100908,64,64,59,55,48,68,73,100,1e-16,0.0,0.17
20100909,66,64,58,55,46,74,73,92,0.0,0.01,0.26
20100910,69,64,56,55,49,81,73,94,0.0,0.0,0.11
20100911,71,64,57,55,49,84,73,98,0.0,0.0,0.22
20100912,63,64,56,55,47,69,73,100,0.0,0.0,0.07
20100913,63,64,57,55,47,69,73,101,0.0,0.0,0.27
20100914,63,64,56,55,46,69,73,103,0.0,0.01,0.0
20100915,63,64,57,55,48,69,73,98,0.0,0.01,0.05
20100916,68,64,60,55,49,76,73,90,0.0,0.01,0.88
20100917,69,64,64,55,50,74,73,94,0.0,0.01,0.28
20100918,71,64,64,55,46,77,73,93,0.01,0.01,2.29
20100919,69,64,63,55,46,74,73,93,0.0,0.01,0.46
20100920,68,64,60,55,48,76,73,93,0.0,0.01,0.08
20100921,65,64,61,55,45,69,73,95,0.0,0.01,0.23
20100922,65,64,60,55,48,69,73,91,0.0,0.01,0.2
20100923,67,64,57,55,45,77,73,92,0.0,0.01,0.31
20100924,74,64,59,55,48,88,73,93,0.0,0.01,0.18
20100925,75,64,59,55,47,90,72,94,0.0,0.01,0.41
20100926,73,64,58,55,46,87,72,95,0.0,0.01,0.27
20100927,78,63,60,54,47,96,72,96,0.0,0.01,0.81
20100928,81,63,67,54,47,95,72,95,0.0,0.01,0.17
20100929,73,63,60,54,45,85,72,93,0.0,0.01,0.11
20100930,65,63,58,54,41,71,72,94,0.0,0.01,0.56
20101001,65,63,60,54,42,69,72,97,0.0,0.01,0.34
20101002,65,63,59,54,41,70,72,96,0.0,0.01,0.38
20101003,65,63,59,54,42,71,72,95,0.0,0.02,0.16
20101004,65,63,60,54,47,69,72,95,0.0,0.02,0.33
20101005,66,63,57,54,47,75,72,99,0.0,0.02,0.68
20101006,69,63,61,54,44,76,72,92,0.0,0.02,0.1
20101007,65,62,58,54,45,72,71,92,0.0,0.02,0.44
20101008,67,62,57,53,43,76,71,94,0.0,0.02,0.23
20101009,68,62,57,53,45,79,71,91,0.0,0.02,0.95
20101010,68,62,60,53,44,76,71,89,0.0,0.02,1.26
20101011,74,62,60,53,46,88,71,88,0.0,0.02,2.38
20101012,80,62,66,53,46,94,71,94,0.0,0.03,1.94
20101013,79,62,66,53,45,92,71,92,0.0,0.03,2.64
20101014,75,62,64,53,44,86,70,95,0.0,0.03,1.02
20101015,68,61,59,53,42,76,70,95,0.0,0.03,1.42
20101016,61,61,57,52,44,65,70,88,1e-16,0.03,1.01
20101017,59,61,58,52,42,60,70,90,0.05,0.03,0.18
20101018,61,61,54,52,42,67,70,86,0.0,0.03,0.17
20101019,64,61,54,52,43,73,69,85,0.0,0.04,1.65
20101020,61,60,54,52,37,68,69,89,0.0,0.04,0.59
20101021,67,60,62,52,39,71,69,82,0.01,0.04,0.13
20101022,62,60,57,52,42,66,69,85,1e-16,0.04,0.91
20101023,62,60,55,52,40,68,68,90,0.27,0.04,1.16
20101024,66,60,62,51,41,70,68,91,0.37,0.05,0.74
20101025,63,60,58,51,40,68,68,87,0.0,0.05,1.5
20101026,62,59,55,51,39,68,68,89,0.0,0.05,1.2
20101027,59,59,52,51,42,66,67,86,0.0,0.05,0.83
20101028,62,59,51,51,40,73,67,85,0.0,0.05,1.07
20101029,59,59,55,51,42,63,67,82,0.08,0.06,0.91
20101030,58,58,52,50,39,63,67,83,0.06,0.06,1.03
20101031,59,58,51,50,41,66,66,83,0.0,0.06,0.27
20101101,62,58,51,50,40,72,66,85,0.0,0.06,1.32
20101102,63,58,53,50,38,73,66,85,0.0,0.07,0.41
20101103,65,57,55,50,40,75,65,84,0.0,0.07,0.88
20101104,68,57,58,50,38,77,65,82,0.0,0.07,0.45
20101105,60,57,54,49,36,66,65,79,0.0,0.07,2.14
20101106,61,57,54,49,41,68,64,78,1e-16,0.07,0.9
20101107,57,57,53,49,41,61,64,81,0.39,0.08,1.27
20101108,55,56,50,49,42,60,64,81,0.0,0.08,1.58
20101109,54,56,46,49,40,61,64,78,1e-16,0.08,1.29
20101110,57,56,52,48,39,61,63,82,0.02,0.08,1.1
20101111,58,56,49,48,38,66,63,74,0.0,0.08,0.99
20101112,56,55,45,48,38,66,63,74,0.0,0.08,1.76
20101113,59,55,47,48,37,71,63,76,0.0,0.08,2.12
20101114,65,55,52,48,36,77,62,78,0.0,0.08,1.04
20101115,68,55,58,48,35,78,62,79,0.0,0.09,1.03
20101116,61,55,53,47,38,69,62,73,0.0,0.09,1.6
20101117,57,54,47,47,36,66,61,73,0.0,0.09,0.91
20101118,53,54,46,47,36,59,61,74,0.0,0.09,2.26
20101119,53,54,50,47,35,56,61,73,1e-16,0.09,1.12
20101120,50,54,45,47,35,55,61,69,0.72,0.09,0.75
20101121,50,53,44,47,35,55,60,70,0.2,0.09,1.81
20101122,53,53,48,46,36,57,60,74,0.01,0.09,0.54
20101123,49,53,43,46,33,54,60,77,0.24,0.09,0.86
20101124,44,53,38,46,32,50,60,75,0.0,0.09,1.47
20101125,45,53,37,46,36,52,60,72,0.0,0.09,1.43
20101126,45,52,37,46,36,53,59,76,0.0,0.09,1.2
20101127,51,52,47,45,37,54,59,69,0.44,0.09,1.11
20101128,48,52,42,45,32,53,59,70,0.0,0.09,1.76
20101129,46,52,38,45,36,54,59,71,0.0,0.09,0.91
20101130,46,52,39,45,31,52,58,71,0.0,0.09,2.39
20101201,47,51,39,45,38,54,58,70,0.0,0.09,1.68
20101202,49,51,44,45,37,53,58,75,1e-16,0.09,1.85
20101203,52,51,50,44,38,54,58,73,0.0,0.09,1.89
20101204,55,51,50,44,36,59,58,75,0.02,0.09,1.56
20101205,56,51,50,44,31,61,57,69,0.37,0.08,1.39
20101206,56,50,50,44,37,62,57,67,0.04,0.08,1.41
20101207,52,50,45,44,33,59,57,69,0.0,0.08,1.86
20101208,54,50,50,44,29,57,57,69,0.82,0.08,1.32
20101209,57,50,54,44,24,59,57,67,1e-16,0.08,1.17
20101210,58,50,55,43,29,60,57,70,1e-16,0.08,1.48
20101211,56,50,52,43,26,60,56,74,0.0,0.09,3.43
20101212,55,50,52,43,29,58,56,75,0.0,0.09,1.16
20101213,55,49,53,43,30,57,56,69,0.0,0.09,2.47
20101214,56,49,52,43,30,60,56,69,0.18,0.09,0.88
20101215,49,49,43,43,31,55,56,71,0.0,0.09,1.49
20101216,47,49,40,43,33,53,56,70,0.04,0.09,2.1
20101217,53,49,48,43,30,57,56,67,0.69,0.09,1.26
20101218,58,49,55,43,30,61,56,65,0.34,0.09,1.77
20101219,55,49,51,43,32,59,56,68,1.37,0.09,1.81
20101220,51,49,48,43,31,54,56,69,1e-16,0.09,0.91
20101221,53,49,47,42,28,58,55,68,0.14,0.09,1.73
20101222,52,49,49,42,27,55,55,68,0.16,0.1,2.99
20101223,48,49,42,42,28,54,55,68,0.0,0.1,1.74
20101224,50,49,41,42,29,59,55,65,0.0,0.1,2.0
20101225,52,49,47,42,31,56,55,68,0.83,0.1,1.23
20101226,52,49,46,42,32,58,55,72,0.01,0.1,1.46
20101227,50,49,45,42,33,54,55,70,0.0,0.11,2.24
20101228,53,49,49,42,32,57,55,71,0.9,0.11,1.46
20101229,51,49,44,42,33,57,55,68,0.09,0.11,2.6
20101230,47,48,41,42,33,52,55,69,0.0,0.11,2.19
20101231,44,49,38,42,29,49,55,67,1e-16,0.12,1.86
20110101,50,48,47,42,31,52,55,68,0.09,0.12,2.16
20110102,50,48,48,42,29,51,55,69,0.35,0.12,1.67
20110103,49,49,45,42,31,53,55,69,0.0,0.13,1.33
20110104,46,49,39,42,29,53,55,66,0.0,0.13,5.59
20110105,47,49,38,42,26,55,55,66,0.0,0.13,1.98
20110106,45,49,37,42,29,52,55,66,0.0,0.13,2.34
20110107,43,49,39,42,31,47,55,66,0.0,0.13,0.87
20110108,46,49,43,42,30,49,55,70,0.0,0.14,3.12
20110109,44,49,39,42,33,48,55,71,0.0,0.14,1.31
20110110,43,49,36,42,29,49,55,68,0.0,0.14,1.82
20110111,46,49,43,43,30,49,55,69,0.04,0.14,1.3
20110112,52,49,48,43,32,55,55,70,1e-16,0.14,1.56
20110113,51,49,45,43,29,56,56,72,0.15,0.14,1.97
20110114,55,49,50,43,31,60,56,72,0.0,0.15,2.21
20110115,55,49,47,43,31,63,56,73,0.0,0.15,1.03
20110116,52,49,47,43,31,57,56,73,0.0,0.15,1.84
20110117,53,49,48,43,32,57,56,70,0.0,0.15,1.06
20110118,53,49,46,43,30,59,56,68,0.0,0.15,1.82
20110119,55,49,48,43,35,61,56,68,0.0,0.15,1.52
20110120,54,49,45,43,30,63,56,67,0.0,0.15,2.49
20110121,52,50,43,43,30,60,56,68,0.0,0.15,4.07
20110122,56,50,44,43,32,67,56,71,0.0,0.15,1.55
20110123,55,50,47,43,31,63,56,71,0.0,0.15,1.3
20110124,53,50,43,43,31,63,57,72,0.0,0.15,1.72
20110125,56,50,44,44,31,68,57,68,0.0,0.15,2.54
20110126,56,50,46,44,30,65,57,66,0.0,0.16,1.52
20110127,53,50,44,44,31,62,57,68,0.0,0.16,1.65
20110128,50,50,46,44,33,53,57,69,0.0,0.15,1.04
20110129,53,51,50,44,31,56,57,66,0.06,0.15,1.57
20110130,52,51,46,44,30,57,57,71,0.25,0.15,1.91
20110131,49,51,41,44,32,56,58,74,0.0,0.15,1.99
20110201,54,51,45,44,30,63,58,73,0.0,0.15,1.06
20110202,55,51,48,44,32,62,58,73,0.0,0.15,2.92
20110203,51,51,41,45,32,60,58,76,0.0,0.15,1.02
20110204,54,51,42,45,32,65,58,75,0.0,0.15,1.3
20110205,60,52,46,45,31,73,58,73,0.0,0.15,1.26
20110206,64,52,55,45,31,72,58,75,0.0,0.15,1.66
20110207,57,52,48,45,32,66,59,73,0.0,0.15,1.24
20110208,55,52,50,45,33,60,59,74,0.0,0.15,1.52
20110209,51,52,42,45,36,60,59,74,0.0,0.15,2.03
20110210,52,52,40,45,35,64,59,71,0.0,0.15,1.47
20110211,53,52,42,45,32,64,59,74,0.0,0.15,1.61
20110212,55,52,43,45,32,67,59,76,0.0,0.15,1.65
20110213,50,52,43,46,32,57,59,70,0.0,0.15,2.21
20110214,54,53,50,46,30,58,59,74,0.12,0.14,1.48
20110215,57,53,52,46,33,61,60,75,0.43,0.14,2.42
20110216,49,53,43,46,35,54,60,74,0.76,0.14,1.33
20110217,48,53,44,46,35,51,60,73,0.8,0.14,1.83
20110218,43,53,39,46,33,47,60,71,0.89,0.14,1.75
20110219,43,53,40,46,36,45,60,72,0.83,0.14,1.36
20110220,45,53,37,46,36,53,60,71,0.0,0.14,2.16
20110221,46,53,39,46,34,52,60,72,1e-16,0.14,1.49
20110222,48,53,39,46,34,56,60,73,0.0,0.14,1.27
20110223,47,53,41,46,35,53,60,73,0.0,0.14,0.77
20110224,49,53,45,46,35,52,60,74,0.31,0.14,1.51
20110225,46,53,39,46,35,53,60,74,0.65,0.13,1.46
20110226,42,53,35,46,35,49,60,77,1e-16,0.13,1.06
20110227,46,53,36,46,32,55,60,75,0.0,0.13,1.17
20110228,49,53,40,46,33,57,60,73,0.0,0.13,0.68
20110301,50,53,40,46,35,59,60,74,0.02,0.13,1.06
20110302,54,53,49,46,34,58,60,71,0.11,0.13,1.26
20110303,56,53,50,46,31,61,60,80,0.0,0.13,0.89
20110304,53,53,44,46,35,61,60,77,0.0,0.13,1.36
20110305,55,53,46,46,35,64,60,76,0.04,0.13,1.45
20110306,55,53,51,46,35,59,60,74,0.48,0.12,1.13
20110307,53,54,49,47,35,56,61,77,1e-16,0.12,0.63
