date,temperature,temperature_normal,min_temperature,min_temperature_normal,min_temperature_record,max_temperature,max_temperature_normal,max_temperature_record,precip,precipnormal,preciprecord
20000101,50,None,46,None,31,53,None,68,0.0,None,2.16
20000102,48,None,41,None,29,55,None,69,0.0,None,1.67
20000103,52,None,41,None,31,64,None,69,0.0,None,1.33
20000104,55,None,46,None,29,64,None,66,0.01,None,5.59
20000105,57,None,46,None,26,68,None,66,0.0,None,1.98
20000106,46,None,39,None,29,53,None,66,0.0,None,2.34
20000107,48,None,43,None,31,53,None,66,0.0,None,0.87
20000108,52,None,48,None,30,55,None,70,0.0,None,3.12
20000109,50,None,46,None,33,55,None,71,0.0,None,1.31
20000110,54,None,50,None,29,57,None,68,0.0,None,1.82
20000111,54,None,50,None,30,57,None,69,0.42,None,1.3
20000112,48,None,43,None,32,52,None,70,0.01,None,1.56
20000113,52,None,46,None,29,57,None,72,0.01,None,1.97
20000114,50,None,46,None,31,55,None,72,0.0,None,2.21
20000115,56,None,52,None,31,60,None,73,0.14,None,1.03
20000116,52,None,48,None,31,57,None,73,0.57,None,1.84
20000117,50,None,46,None,32,53,None,70,0.14,None,1.06
20000118,55,None,51,None,30,59,None,68,0.61,None,1.82
20000119,56,None,53,None,35,60,None,68,0.1,None,1.52
20000120,54,None,50,None,30,57,None,67,0.0,None,2.49
20000121,54,None,48,None,30,59,None,68,0.03,None,4.07
20000122,53,None,51,None,32,55,None,71,0.19,None,1.55
20000123,56,None,53,None,31,59,None,71,1.18,None,1.3
20000124,55,None,53,None,31,57,None,72,1.73,None,1.72
20000125,55,None,51,None,31,59,None,68,0.01,None,2.54
20000126,52,None,48,None,30,55,None,66,0.0,None,1.52
20000127,53,None,46,None,31,60,None,68,0.0,None,1.65
20000128,50,None,44,None,33,55,None,69,0.0,None,1.04
20000129,52,None,46,None,31,57,None,66,0.0,None,1.57
20000130,54,None,53,None,30,55,None,71,0.54,None,1.91
20000131,52,None,50,None,32,55,None,74,0.04,None,1.99
20000201,55,None,51,None,30,59,None,73,0.0,None,1.06
20000202,56,None,51,None,32,62,None,73,0.0,None,2.92
20000203,57,None,51,None,32,63,None,76,0.25,None,1.02
20000204,55,None,50,None,32,60,None,75,0.0,None,1.3
20000205,54,None,51,None,31,57,None,73,0.27,None,1.26
20000206,56,None,50,None,31,61,None,75,0.01,None,1.66
20000207,54,None,48,None,32,60,None,73,0.01,None,1.24
20000208,52,None,48,None,33,57,None,74,0.01,None,1.52
20000209,54,None,51,None,36,57,None,74,0.05,None,2.03
20000210,52,None,48,None,35,55,None,71,0.65,None,1.47
20000211,50,None,48,None,32,53,None,74,1.58,None,1.61
20000212,52,None,48,None,32,55,None,76,0.23,None,1.65
20000213,55,None,51,None,32,60,None,70,1.35,None,2.21
20000214,56,None,52,None,30,60,None,74,0.61,None,1.48
20000215,50,None,46,None,33,55,None,75,0.01,None,2.42
20000216,50,None,48,None,35,53,None,74,0.14,None,1.33
20000217,50,None,44,None,35,55,None,73,0.0,None,1.83
20000218,53,None,46,None,33,60,None,71,0.0,None,1.75
20000219,56,None,48,None,36,64,None,72,0.01,None,1.36
20000220,56,None,51,None,36,62,None,71,0.36,None,2.16
20000221,54,None,48,None,34,61,None,72,0.15,None,1.49
20000222,53,None,52,None,34,54,None,73,0.0,None,1.27
20000223,None,None,None,None,None,None,None,None,0.0,None,None
20000224,None,None,None,None,None,None,None,None,0.0,None,None
20000225,None,None,None,None,None,None,None,None,0.0,None,None
20000226,None,None,None,None,None,None,None,None,0.0,None,None
20000227,None,None,None,None,None,None,None,None,0.0,None,None
20000228,None,None,None,None,None,None,None,None,0.0,None,None
20000229,52,None,48,None,None,55,None,None,0.0,None,None
20000301,50,None,43,None,None,57,None,None,0.0,None,None
20000302,52,None,48,None,None,55,None,None,0.22,None,None
20000303,53,None,45,None,None,61,None,None,0.0,None,None
20000304,52,None,50,None,None,55,None,None,0.63,None,None
20000305,48,None,46,None,None,50,None,None,0.03,None,None
20000306,52,None,46,None,None,57,None,None,0.0,None,None
20000307,50,None,46,None,None,54,None,None,0.45,None,None
20000308,46,None,42,None,None,51,None,None,0.2,None,None
20000309,52,None,48,None,None,57,None,None,0.14,None,None
20000310,52,None,44,None,None,60,None,None,0.0,None,None
20000311,56,None,50,None,None,60,None,None,0.07,None,None
20000312,54,None,46,None,None,61,None,None,0.0,None,None
20000313,54,None,48,None,None,60,None,None,0.0,None,None
20000314,58,None,51,None,None,66,None,None,0.0,None,None
20000315,58,None,46,None,None,69,None,None,0.0,None,None
20000316,55,None,48,None,None,60,None,None,0.0,None,None
20000317,54,None,44,None,None,63,None,None,0.0,None,None
20000318,57,None,48,None,None,66,None,None,0.0,None,None
20000319,52,None,48,None,None,57,None,None,0.0,None,None
20000320,56,None,48,None,None,64,None,None,0.0,None,None
20000321,62,None,53,None,None,70,None,None,0.0,None,None
20000322,58,None,48,None,None,68,None,None,0.0,None,None
20000323,52,None,48,None,None,57,None,None,0.0,None,None
20000324,52,None,43,None,None,61,None,None,0.0,None,None
20000325,52,None,46,None,None,57,None,None,0.0,None,None
20000326,54,None,48,None,None,59,None,None,0.0,None,None
20000327,52,None,48,None,None,55,None,None,0.0,None,None
20000328,52,None,46,None,None,57,None,None,0.0,None,None
20000329,54,None,46,None,None,61,None,None,0.0,None,None
20000330,56,None,44,None,None,68,None,None,0.0,None,None
20000331,68,None,61,None,None,75,None,None,0.0,None,None
20000401,70,None,60,None,None,81,None,None,0.0,None,None
20000402,68,None,54,None,None,84,None,None,0.0,None,None
20000403,60,None,53,None,None,66,None,None,0.0,None,None
20000404,56,None,52,None,None,61,None,None,0.0,None,None
20000405,55,None,50,None,None,60,None,None,0.0,None,None
20000406,54,None,48,None,None,60,None,None,0.0,None,None
20000407,56,None,48,None,None,64,None,None,0.0,None,None
20000408,52,None,48,None,None,55,None,None,0.0,None,None
20000409,56,None,51,None,None,60,None,None,0.0,None,None
20000410,54,None,48,None,None,61,None,None,0.0,None,None
20000411,59,None,48,None,None,70,None,None,0.0,None,None
20000412,62,None,53,None,None,71,None,None,0.25,None,None
20000413,62,None,57,None,None,66,None,None,0.06,None,None
20000414,57,None,53,None,None,61,None,None,0.09,None,None
20000415,58,None,54,None,None,62,None,None,0.0,None,None
20000416,58,None,55,None,None,62,None,None,0.33,None,None
20000417,58,None,52,None,None,63,None,None,0.53,None,None
20000418,56,None,48,None,None,63,None,None,0.0,None,None
20000419,54,None,46,None,None,63,None,None,0.0,None,None
20000420,59,None,52,None,None,66,None,None,0.0,None,None
20000421,56,None,53,None,None,60,None,None,0.0,None,None
20000422,56,None,52,None,None,61,None,None,0.0,None,None
20000423,56,None,50,None,None,62,None,None,0.0,None,None
20000424,55,None,46,None,None,64,None,None,0.0,None,None
20000425,58,None,51,None,None,64,None,None,0.0,None,None
20000426,62,None,50,None,None,75,None,None,0.0,None,None
20000427,58,None,52,None,None,63,None,None,0.0,None,None
20000428,55,None,50,None,None,60,None,None,0.0,None,None
20000429,56,None,46,None,None,66,None,None,0.0,None,None
20000430,56,None,48,None,None,64,None,None,0.0,None,None
20000501,58,None,51,None,None,64,None,None,0.02,None,None
20000502,58,None,52,None,None,64,None,None,0.0,None,None
20000503,58,None,53,None,39,66,None,87,0.0,None,0.44
20000504,58,None,53,None,40,63,None,84,0.0,None,0.48
20000505,57,None,52,None,41,62,None,91,0.0,None,0.24
20000506,54,None,51,None,41,57,None,87,0.01,None,0.66
20000507,57,None,53,None,40,61,None,89,0.22,None,0.44
20000508,60,None,55,None,44,64,None,86,0.11,None,0.3
20000509,58,None,53,None,41,63,None,88,0.0,None,0.2
20000510,55,None,50,None,43,60,None,84,0.0,None,0.2
20000511,55,None,48,None,42,62,None,85,0.0,None,0.11
20000512,54,None,46,None,42,62,None,96,0.0,None,0.4
20000513,58,None,51,None,45,64,None,92,0.0,None,0.32
20000514,57,None,52,None,41,62,None,91,0.04,None,0.33
20000515,59,None,54,None,43,64,None,96,0.12,None,1.03
20000516,58,None,53,None,44,62,None,93,0.0,None,0.13
20000517,60,None,53,None,45,66,None,93,0.0,None,0.24
20000518,62,None,52,None,42,73,None,85,0.0,None,1.23
20000519,63,None,53,None,42,78,None,86,0.0,None,0.3
20000520,64,None,53,None,45,79,None,93,0.0,None,1.53
20000521,74,None,57,None,45,91,None,92,0.0,None,0.24
20000522,68,None,57,None,44,81,None,83,0.0,None,0.2
20000523,74,None,62,None,46,88,None,88,0.0,None,0.21
20000524,65,None,55,None,45,75,None,91,0.0,None,0.14
20000525,58,None,53,None,45,64,None,87,0.0,None,0.12
20000526,58,None,53,None,42,64,None,89,0.0,None,0.12
20000527,60,None,54,None,42,68,None,97,0.0,None,0.92
20000528,61,None,54,None,45,68,None,92,0.0,None,0.41
20000529,58,None,52,None,45,63,None,94,0.0,None,0.16
20000530,57,None,50,None,46,64,None,95,0.0,None,0.28
20000531,60,None,48,None,46,73,None,91,0.0,None,0.11
20000601,None,None,None,None,None,None,None,None,0.0,None,None
20000602,None,None,None,None,None,None,None,None,0.0,None,None
20000603,None,None,None,None,None,None,None,None,0.0,None,None
20000604,None,None,None,None,None,None,None,None,0.0,None,None
20000605,None,None,None,None,None,None,None,None,0.0,None,None
20000606,None,None,None,None,None,None,None,None,0.0,None,None
20000607,None,None,None,None,None,None,None,None,0.0,None,None
20000608,None,None,None,None,None,None,None,None,0.0,None,None
20000609,59,None,59,None,47,59,None,91,0.0,None,0.15
20000610,58,None,53,None,47,64,None,94,0.0,None,0.26
20000611,58,None,51,None,46,66,None,88,0.0,None,0.05
20000612,62,None,55,None,47,71,None,88,0.0,None,0.04
20000613,74,None,57,None,48,91,None,95,0.0,None,0.01
20000614,85,None,68,None,49,105,None,106,0.0,None,0.06
20000615,68,None,57,None,48,79,None,95,0.0,None,0.19
20000616,65,None,57,None,46,75,None,90,0.0,None,0.35
20000617,66,None,57,None,44,75,None,95,0.0,None,0.08
20000618,64,None,57,None,44,73,None,97,0.0,None,0.14
20000619,63,None,55,None,45,72,None,92,0.0,None,0.08
20000620,63,None,55,None,49,72,None,96,0.0,None,0.01
20000621,64,None,55,None,46,73,None,94,0.0,None,0.0
20000622,60,None,53,None,47,66,None,98,0.0,None,0.0
20000623,60,None,53,None,49,69,None,94,0.0,None,0.0
20000624,64,None,57,None,46,73,None,97,0.0,None,0.04
20000625,62,None,55,None,44,69,None,96,0.0,None,0.1
20000626,62,None,55,None,45,69,None,96,0.0,None,0.0
20000627,60,None,53,None,48,69,None,97,0.0,None,0.05
20000628,60,None,53,None,46,66,None,94,0.0,None,0.52
20000629,62,None,55,None,48,70,None,87,0.0,None,0.2
20000630,58,None,54,None,44,64,None,92,0.0,None,0.06
20000701,60,None,55,None,46,64,None,99,0.0,None,0.01
20000702,56,None,54,None,47,60,None,97,0.0,None,0.35
20000703,56,None,53,None,48,61,None,89,0.0,None,0.01
20000704,60,None,52,None,46,69,None,85,0.0,None,0.0
20000705,58,None,53,None,48,63,None,81,0.0,None,0.0
20000706,60,None,55,None,47,66,None,95,0.0,None,0.0
20000707,60,None,55,None,49,66,None,98,0.0,None,0.0
20000708,62,None,55,None,48,69,None,93,0.0,None,0.23
20000709,62,None,54,None,47,71,None,102,0.0,None,0.01
20000710,62,None,54,None,47,73,None,98,0.0,None,0.0
20000711,63,None,55,None,48,72,None,93,0.0,None,0.0
20000712,64,None,57,None,47,72,None,88,0.0,None,0.0
20000713,63,None,57,None,49,69,None,97,0.0,None,0.0
20000714,60,None,54,None,48,66,None,98,0.0,None,0.0
20000715,60,None,54,None,49,66,None,93,0.0,None,0.13
20000716,58,None,55,None,49,62,None,87,0.0,None,0.01
20000717,60,None,57,None,47,64,None,91,0.0,None,0.0
20000718,62,None,57,None,50,69,None,88,0.0,None,0.01
20000719,60,None,55,None,49,68,None,90,0.0,None,0.0
20000720,60,None,54,None,49,66,None,93,0.0,None,0.03
20000721,59,None,54,None,49,64,None,83,0.0,None,0.09
20000722,62,None,55,None,49,68,None,97,0.0,None,0.0
20000723,62,None,53,None,50,71,None,89,0.0,None,0.01
20000724,60,None,53,None,50,70,None,90,0.0,None,0.0
20000725,60,None,53,None,49,69,None,91,0.0,None,0.15
20000726,60,None,54,None,49,68,None,94,0.0,None,0.0
20000727,62,None,55,None,48,70,None,86,0.0,None,0.0
20000728,60,None,53,None,48,69,None,88,0.0,None,0.01
20000729,64,None,54,None,44,73,None,91,0.0,None,0.0
20000730,62,None,54,None,45,71,None,97,0.0,None,0.03
20000731,66,None,53,None,49,79,None,97,0.0,None,0.02
20000801,70,None,57,None,48,88,None,100,0.0,None,0.0
20000802,69,None,57,None,49,81,None,91,0.0,None,0.0
20000803,66,None,57,None,45,77,None,91,0.0,None,0.01
20000804,62,None,55,None,50,71,None,87,0.0,None,0.0
20000805,58,None,53,None,49,66,None,89,0.0,None,0.01
20000806,60,None,55,None,46,64,None,93,0.0,None,0.01
20000807,60,None,57,None,46,64,None,94,0.0,None,0.0
20000808,62,None,57,None,47,66,None,89,0.0,None,0.01
20000809,62,None,57,None,48,69,None,95,0.0,None,0.02
20000810,62,None,57,None,47,73,None,87,0.0,None,0.0
20000811,60,None,54,None,48,68,None,84,0.0,None,0.29
20000812,None,None,None,None,None,None,None,None,0.0,None,None
20000813,None,None,None,None,None,None,None,None,0.0,None,None
20000814,None,None,None,None,None,None,None,None,0.0,None,None
20000815,None,None,None,None,None,None,None,None,0.0,None,None
20000816,None,None,None,None,None,None,None,None,0.0,None,None
20000817,None,None,None,None,None,None,None,None,0.0,None,None
20000818,None,None,None,None,None,None,None,None,0.0,None,None
20000819,None,None,None,None,None,None,None,None,0.0,None,None
20000820,None,None,None,None,None,None,None,None,0.0,None,None
20000821,None,None,None,None,None,None,None,None,0.0,None,None
20000822,None,None,59,None,49,59,None,90,0.0,None,0.02
20000823,None,None,None,None,None,None,None,None,0.0,None,None
20000824,None,None,None,None,None,None,None,None,0.0,None,None
20000825,None,None,None,None,None,None,None,None,0.0,None,None
20000826,None,None,None,None,48,70,None,89,0.0,None,0.01
20000827,54,None,54,None,46,55,None,94,0.0,None,0.08
20000828,None,None,None,None,None,None,None,None,0.0,None,None
20000829,None,None,None,None,None,None,None,None,0.0,None,None
20000830,None,None,None,None,None,None,None,None,0.0,None,None
20000831,64,None,62,None,48,66,None,89,0.0,None,0.01
20000901,61,None,59,None,49,63,None,104,0.07,None,0.07
20000902,64,None,57,None,49,70,None,104,0.0,None,0.02
20000903,62,None,57,None,50,69,None,93,0.0,None,0.42
20000904,62,None,57,None,50,68,None,92,0.0,None,0.2
20000905,64,None,52,None,45,75,None,94,0.0,None,0.03
20000906,68,None,55,None,47,84,None,94,0.0,None,0.02
20000907,70,None,57,None,50,87,None,93,0.0,None,0.0
20000908,64,None,55,None,48,73,None,100,0.0,None,0.17
20000909,64,None,55,None,46,75,None,92,0.0,None,0.26
20000910,61,None,53,None,49,71,None,94,0.0,None,0.11
20000911,64,None,54,None,49,73,None,98,0.0,None,0.22
20000912,62,None,52,None,47,73,None,100,0.0,None,0.07
20000913,72,None,63,None,47,81,None,101,0.0,None,0.27
20000914,66,None,60,None,46,73,None,103,0.0,None,0.0
20000915,62,None,57,None,48,69,None,98,0.0,None,0.05
20000916,64,None,57,None,49,71,None,90,0.0,None,0.88
20000917,74,None,57,None,50,91,None,94,0.0,None,0.28
20000918,77,None,64,None,46,91,None,93,0.0,None,2.29
20000919,77,None,63,None,46,93,None,93,0.0,None,0.46
20000920,71,None,63,None,48,79,None,93,0.0,None,0.08
20000921,67,None,62,None,45,73,None,95,0.0,None,0.23
20000922,62,None,57,None,48,66,None,91,0.0,None,0.2
20000923,64,None,55,None,45,75,None,92,0.0,None,0.31
20000924,64,None,54,None,48,73,None,93,0.0,None,0.18
20000925,66,None,57,None,47,79,None,94,0.0,None,0.41
20000926,63,None,57,None,46,70,None,95,0.0,None,0.27
20000927,64,None,57,None,47,71,None,96,0.0,None,0.81
20000928,59,None,57,None,47,62,None,95,0.0,None,0.17
20000929,63,None,54,None,45,73,None,93,0.0,None,0.11
20000930,70,None,59,None,41,84,None,94,0.0,None,0.56
20001001,65,None,57,None,42,75,None,97,0.0,None,0.34
20001002,60,None,55,None,41,66,None,96,0.0,None,0.38
20001003,58,None,51,None,42,68,None,95,0.0,None,0.16
20001004,60,None,55,None,47,66,None,95,0.0,None,0.33
20001005,59,None,54,None,47,64,None,99,0.0,None,0.68
20001006,58,None,53,None,44,64,None,92,0.0,None,0.1
20001007,60,None,55,None,45,68,None,92,0.0,None,0.44
20001008,60,None,54,None,43,66,None,94,0.0,None,0.23
20001009,62,None,59,None,45,66,None,91,0.01,None,0.95
20001010,58,None,55,None,44,63,None,89,0.02,None,1.26
20001011,58,None,53,None,46,63,None,88,0.0,None,2.38
20001012,57,None,50,None,46,66,None,94,0.0,None,1.94
20001013,60,None,52,None,45,68,None,92,0.0,None,2.64
20001014,59,None,52,None,44,66,None,95,0.0,None,1.02
20001015,58,None,53,None,42,64,None,95,0.0,None,1.42
20001016,62,None,50,None,44,75,None,88,0.0,None,1.01
20001017,61,None,54,None,42,69,None,90,0.0,None,0.18
20001018,60,None,55,None,42,64,None,86,0.0,None,0.17
20001019,61,None,53,None,43,69,None,85,0.0,None,1.65
20001020,59,None,52,None,37,66,None,89,0.0,None,0.59
20001021,60,None,53,None,39,66,None,82,0.0,None,0.13
20001022,65,None,61,None,42,70,None,85,0.0,None,0.91
20001023,62,None,52,None,40,75,None,90,0.0,None,1.16
20001024,62,None,52,None,41,71,None,91,0.0,None,0.74
20001025,60,None,57,None,40,73,None,87,0.19,None,1.5
20001026,55,None,53,None,39,57,None,89,1.18,None,1.2
20001027,58,None,54,None,42,64,None,86,0.0,None,0.83
20001028,56,None,52,None,40,60,None,85,0.33,None,1.07
20001029,57,None,53,None,42,61,None,82,0.23,None,0.91
20001030,56,None,52,None,39,61,None,83,0.04,None,1.03
20001031,55,None,46,None,41,64,None,83,0.0,None,0.27
20001101,54,None,48,None,40,60,None,85,0.01,None,1.32
20001102,58,None,50,None,38,66,None,85,0.0,None,0.41
20001103,62,None,53,None,40,70,None,84,0.0,None,0.88
20001104,56,None,51,None,38,62,None,82,0.0,None,0.45
20001105,57,None,53,None,36,61,None,79,0.0,None,2.14
20001106,58,None,51,None,41,64,None,78,0.0,None,0.9
20001107,61,None,52,None,41,68,None,81,0.0,None,1.27
20001108,55,None,50,None,42,60,None,81,0.0,None,1.58
20001109,52,None,48,None,40,57,None,78,0.0,None,1.29
20001110,50,None,45,None,39,55,None,82,0.0,None,1.1
20001111,48,None,41,None,38,55,None,74,0.0,None,0.99
20001112,48,None,39,None,38,57,None,74,0.0,None,1.76
20001113,47,None,39,None,37,55,None,76,0.03,None,2.12
20001114,48,None,41,None,36,55,None,78,0.0,None,1.04
20001115,50,None,45,None,35,54,None,79,0.09,None,1.03
20001116,50,None,46,None,38,55,None,73,0.07,None,1.6
20001117,50,None,43,None,36,57,None,73,0.0,None,0.91
20001118,48,None,39,None,36,57,None,74,0.0,None,2.26
20001119,50,None,43,None,35,57,None,73,0.0,None,1.12
20001120,50,None,41,None,35,60,None,69,0.0,None,0.75
20001121,52,None,48,None,35,55,None,70,0.19,None,1.81
20001122,52,None,48,None,36,55,None,74,0.01,None,0.54
20001123,51,None,48,None,33,54,None,77,0.0,None,0.86
20001124,52,None,48,None,32,57,None,75,0.0,None,1.47
20001125,50,None,46,None,36,55,None,72,0.01,None,1.43
20001126,50,None,46,None,36,55,None,76,0.0,None,1.2
20001127,52,None,46,None,37,57,None,69,0.0,None,1.11
20001128,50,None,46,None,32,55,None,70,0.0,None,1.76
20001129,56,None,50,None,36,61,None,71,0.34,None,0.91
20001130,50,None,46,None,31,54,None,71,0.01,None,2.39
20001201,50,None,44,None,38,57,None,70,0.0,None,1.68
20001202,48,None,42,None,37,55,None,75,0.0,None,1.85
20001203,52,None,46,None,38,57,None,73,0.0,None,1.89
20001204,51,None,45,None,36,57,None,75,0.0,None,1.56
20001205,52,None,48,None,31,57,None,69,0.01,None,1.39
20001206,50,None,46,None,37,55,None,67,0.0,None,1.41
20001207,54,None,50,None,33,57,None,69,0.0,None,1.86
20001208,56,None,51,None,29,62,None,69,0.0,None,1.32
20001209,54,None,53,None,24,55,None,67,0.0,None,1.17
20001210,50,None,46,None,29,55,None,70,0.0,None,1.48
20001211,50,None,48,None,26,53,None,74,0.05,None,3.43
20001212,52,None,48,None,29,55,None,75,0.16,None,1.16
20001213,52,None,48,None,30,57,None,69,0.08,None,2.47
20001214,54,None,52,None,30,57,None,69,0.14,None,0.88
20001215,54,None,52,None,31,57,None,71,0.01,None,1.49
20001216,53,None,46,None,33,60,None,70,0.0,None,2.1
20001217,53,None,45,None,30,61,None,67,0.0,None,1.26
20001218,52,None,45,None,30,57,None,65,0.0,None,1.77
20001219,51,None,43,None,32,59,None,68,0.0,None,1.81
20001220,50,None,44,None,31,57,None,69,0.0,None,0.91
20001221,50,None,42,None,28,57,None,68,0.0,None,1.73
20001222,54,None,50,None,27,57,None,68,0.01,None,2.99
20001223,48,None,43,None,28,53,None,68,0.0,None,1.74
20001224,52,None,46,None,29,57,None,65,0.0,None,2.0
20001225,50,None,42,None,31,57,None,68,0.0,None,1.23
20001226,48,None,42,None,32,55,None,72,0.0,None,1.46
20001227,49,None,43,None,33,55,None,70,0.0,None,2.24
20001228,50,None,42,None,32,57,None,71,0.0,None,1.46
20001229,50,None,42,None,33,57,None,68,0.0,None,2.6
20001230,49,None,41,None,33,57,None,69,0.0,None,2.19
20001231,48,None,44,None,29,53,None,67,0.0,None,1.86
20010101,49,None,41,None,31,57,None,68,0.0,None,2.16
20010102,49,None,39,None,29,59,None,69,0.0,None,1.67
20010103,50,None,42,None,31,57,None,69,0.0,None,1.33
20010104,50,None,42,None,29,57,None,66,0.0,None,5.59
20010105,50,None,42,None,26,59,None,66,0.0,None,1.98
20010106,47,None,39,None,29,55,None,66,0.0,None,2.34
20010107,50,None,43,None,31,57,None,66,0.08,None,0.87
20010108,52,None,48,None,30,55,None,70,0.36,None,3.12
20010109,48,None,45,None,33,52,None,71,0.02,None,1.31
20010110,52,None,48,None,29,55,None,68,0.96,None,1.82
20010111,48,None,46,None,30,51,None,69,0.82,None,1.3
20010112,51,None,48,None,32,54,None,70,0.01,None,1.56
20010113,51,None,48,None,29,54,None,72,0.0,None,1.97
20010114,50,None,46,None,31,53,None,72,0.0,None,2.21
20010115,49,None,43,None,31,55,None,73,0.0,None,1.03
20010116,48,None,42,None,31,53,None,73,0.0,None,1.84
20010117,46,None,37,None,32,55,None,70,0.0,None,1.06
20010118,46,None,39,None,30,53,None,68,0.0,None,1.82
20010119,50,None,46,None,35,54,None,68,0.0,None,1.52
20010120,48,None,42,None,30,53,None,67,0.0,None,2.49
20010121,46,None,39,None,30,54,None,68,0.0,None,4.07
20010122,48,None,39,None,32,57,None,71,0.0,None,1.55
20010123,52,None,48,None,31,55,None,71,0.2,None,1.3
20010124,50,None,45,None,31,54,None,72,0.2,None,1.72
20010125,47,None,42,None,31,52,None,68,0.91,None,2.54
20010126,47,None,42,None,30,52,None,66,0.24,None,1.52
20010127,46,None,37,None,31,55,None,68,0.0,None,1.65
20010128,46,None,39,None,33,53,None,69,0.0,None,1.04
20010129,50,None,45,None,31,55,None,66,0.07,None,1.57
20010130,47,None,41,None,30,53,None,71,0.0,None,1.91
20010131,48,None,39,None,32,57,None,74,0.0,None,1.99
20010201,46,None,39,None,30,54,None,73,0.0,None,1.06
20010202,49,None,43,None,32,55,None,73,0.0,None,2.92
20010203,54,None,46,None,32,62,None,76,0.0,None,1.02
20010204,60,None,50,None,32,71,None,75,0.0,None,1.3
20010205,55,None,48,None,31,62,None,73,0.0,None,1.26
20010206,49,None,46,None,31,52,None,75,0.0,None,1.66
20010207,48,None,42,None,32,54,None,73,0.0,None,1.24
20010208,48,None,42,None,33,54,None,74,0.0,None,1.52
20010209,48,None,44,None,36,51,None,74,0.62,None,2.03
20010210,48,None,44,None,35,52,None,71,0.55,None,1.47
20010211,46,None,42,None,32,51,None,74,0.57,None,1.61
20010212,45,None,39,None,32,51,None,76,0.41,None,1.65
20010213,47,None,39,None,32,55,None,70,0.0,None,2.21
20010214,48,None,42,None,30,54,None,74,0.0,None,1.48
20010215,48,None,42,None,33,54,None,75,0.0,None,2.42
20010216,52,None,46,None,35,59,None,74,0.0,None,1.33
20010217,54,None,50,None,35,59,None,73,0.81,None,1.83
20010218,52,None,50,None,33,55,None,71,0.07,None,1.75
20010219,52,None,48,None,36,57,None,72,0.86,None,1.36
20010220,54,None,50,None,36,57,None,71,0.16,None,2.16
20010221,54,None,50,None,34,57,None,72,0.16,None,1.49
20010222,50,None,46,None,34,53,None,73,0.73,None,1.27
20010223,48,None,44,None,35,53,None,73,0.06,None,0.77
20010224,50,None,44,None,35,55,None,74,0.7,None,1.51
20010225,52,None,48,None,35,55,None,74,0.41,None,1.46
20010226,51,None,45,None,35,57,None,77,0.01,None,1.06
20010227,54,None,43,None,32,64,None,75,0.0,None,1.17
20010228,54,None,48,None,33,61,None,73,0.0,None,0.68
20010301,49,None,43,None,35,55,None,74,0.04,None,1.06
20010302,50,None,46,None,34,55,None,71,0.12,None,1.26
20010303,48,None,42,None,31,55,None,80,0.26,None,0.89
20010304,54,None,50,None,35,59,None,77,0.37,None,1.36
20010305,54,None,48,None,35,60,None,76,0.1,None,1.45
20010306,58,None,52,None,35,64,None,74,0.01,None,1.13
20010307,54,None,50,None,35,59,None,77,0.0,None,0.63
20010308,52,None,50,None,37,55,None,79,0.0,None,1.99
20010309,52,None,46,None,37,57,None,75,0.0,None,0.91
20010310,52,None,46,None,33,59,None,78,0.0,None,1.8
20010311,53,None,45,None,35,61,None,83,0.0,None,0.7
20010312,54,None,45,None,35,64,None,77,0.0,None,1.46
20010313,52,None,46,None,33,59,None,77,0.0,None,0.92
20010314,54,None,46,None,36,61,None,83,0.01,None,1.52
20010315,52,None,48,None,39,55,None,81,0.0,None,1.2
20010316,54,None,50,None,36,59,None,82,0.0,None,1.22
20010317,55,None,48,None,36,62,None,82,0.0,None,0.68
20010318,58,None,48,None,37,68,None,77,0.0,None,0.72
20010319,62,None,50,None,39,75,None,78,0.0,None,1.05
20010320,64,None,55,None,38,72,None,78,0.0,None,1.51
20010321,57,None,52,None,38,62,None,74,0.01,None,1.86
20010322,58,None,53,None,39,63,None,73,0.0,None,1.83
20010323,56,None,53,None,39,60,None,73,0.0,None,1.51
20010324,60,None,53,None,38,68,None,78,0.03,None,1.48
20010325,58,None,52,None,37,63,None,85,0.05,None,0.57
20010326,55,None,48,None,38,62,None,79,0.0,None,1.05
20010327,54,None,46,None,40,63,None,77,0.0,None,1.59
20010328,56,None,51,None,37,60,None,77,0.0,None,0.65
20010329,54,None,50,None,38,59,None,81,0.0,None,1.05
20010330,60,None,48,None,38,72,None,79,0.0,None,1.14
20010331,58,None,50,None,39,66,None,80,0.0,None,1.67
20010401,52,None,48,None,37,57,None,83,0.0,None,1.22
20010402,50,None,46,None,39,57,None,85,0.0,None,2.3
20010403,48,None,42,None,39,55,None,79,0.0,None,0.76
20010404,50,None,44,None,40,60,None,82,0.0,None,0.81
20010405,54,None,46,None,39,61,None,84,0.0,None,0.74
20010406,51,None,48,None,38,55,None,89,0.19,None,1.46
20010407,50,None,46,None,39,55,None,89,0.11,None,0.7
20010408,50,None,45,None,41,55,None,92,0.1,None,0.58
20010409,50,None,44,None,38,57,None,90,0.41,None,0.96
20010410,52,None,48,None,41,57,None,91,0.01,None,1.54
20010411,52,None,48,None,38,57,None,84,0.0,None,0.92
20010412,52,None,43,None,39,61,None,88,0.0,None,1.31
20010413,50,None,46,None,39,55,None,84,0.0,None,0.76
20010414,51,None,45,None,39,57,None,87,0.0,None,0.7
