date,temperature,temperature_normal,min_temperature,min_temperature_normal,min_temperature_record,max_temperature,max_temperature_normal,max_temperature_record,precip,precipnormal,preciprecord
19951121,46,None,41,None,10,48,None,74,0.01,None,2.31
19951122,42,None,37,None,9,46,None,74,0.5,None,2.18
19951123,38,None,32,None,11,43,None,77,0.64,None,3.31
19951124,38,None,32,None,11,43,None,72,0.5,None,2.11
19951125,32,None,28,None,13,37,None,70,0.79,None,2.76
19951126,40,None,33,None,12,48,None,67,0.4,None,1.79
19951127,42,None,37,None,8,46,None,72,0.82,None,1.79
19951128,50,None,36,None,11,64,None,74,0.84,None,1.98
19951129,32,None,28,None,8,36,None,69,0.39,None,2.34
19951130,29,None,23,None,-2,35,None,69,0.52,None,2.17
19951201,37,None,28,None,0,46,None,71,0.1,None,1.35
19951202,38,None,28,None,4,46,None,65,1.25,None,1.63
19951203,36,None,25,None,0,46,None,69,0.07,None,1.82
19951204,42,None,37,None,2,48,None,70,0.87,None,2.15
19951205,34,None,30,None,4,39,None,66,0.0,None,2.76
19951206,40,None,36,None,8,45,None,72,0.1,None,2.91
19951207,34,None,30,None,4,37,None,76,0.59,None,1.6
19951208,28,None,21,None,-4,33,None,65,0.64,None,1.33
19951209,33,None,21,None,-8,48,None,70,0.68,None,2.9
19951210,29,None,21,None,-1,37,None,64,0.0,None,2.58
19951211,22,None,18,None,-2,27,None,68,0.71,None,1.52
19951212,22,None,17,None,2,27,None,68,0.76,None,4.21
19951213,23,None,18,None,4,28,None,63,0.44,None,1.67
19951214,27,None,19,None,0,36,None,66,0.74,None,1.99
19951215,30,None,24,None,-2,37,None,66,0.07,None,1.51
19951216,30,None,28,None,1,32,None,64,0.15,None,1.81
19951217,34,None,28,None,-4,39,None,64,0.12,None,2.82
19951218,32,None,28,None,-6,35,None,61,1.73,None,1.44
19951219,22,None,19,None,-10,26,None,64,0.29,None,1.35
19951220,26,None,23,None,-11,28,None,63,0.7,None,1.35
19951221,24,None,19,None,-5,30,None,65,0.05,None,1.91
19951222,36,None,32,None,1,41,None,62,0.86,None,1.31
19951223,34,None,30,None,-12,39,None,67,1.07,None,1.22
19951224,32,None,28,None,0,35,None,69,0.01,None,1.33
19951225,31,None,25,None,-8,37,None,65,1.57,None,0.89
19951226,32,None,28,None,-4,36,None,61,0.81,None,3.51
19951227,31,None,26,None,0,36,None,61,0.01,None,2.32
19951228,34,None,28,None,-2,39,None,63,0.98,None,1.7
19951229,31,None,25,None,-17,37,None,73,1.22,None,1.32
19951230,33,None,27,None,-15,39,None,63,1.25,None,2.08
19951231,36,None,33,None,-8,39,None,65,0.85,None,1.68
19960101,34,None,33,None,-3,36,None,70,0.0,None,1.4
19960102,29,None,24,None,-3,34,None,66,0.14,None,2.24
19960103,23,None,16,None,-1,30,None,64,0.92,None,1.51
19960104,18,None,14,None,-4,21,None,64,0.04,None,1.57
19960105,14,None,5,None,-4,23,None,63,0.22,None,1.66
19960106,11,None,3,None,-10,19,None,69,0.15,None,1.76
19960107,13,None,7,None,-2,21,None,63,0.21,None,1.67
19960108,22,None,15,None,-6,28,None,67,0.95,None,1.47
19960109,22,None,14,None,-4,30,None,64,0.0,None,2.14
19960110,26,None,24,None,-3,28,None,58,0.27,None,2.86
19960111,22,None,16,None,-4,28,None,62,0.04,None,1.41
19960112,28,None,19,None,-10,37,None,61,1.3,None,1.65
19960113,38,None,33,None,-9,42,None,63,0.02,None,1.36
19960114,36,None,30,None,-8,41,None,69,1.6,None,1.23
19960115,28,None,17,None,-12,39,None,66,2.19,None,1.79
19960116,22,None,10,None,-7,34,None,64,1.92,None,1.22
19960117,43,None,36,None,-4,50,None,59,0.02,None,1.25
19960118,40,None,34,None,-3,46,None,63,1.0,None,1.41
19960119,52,None,39,None,-6,60,None,61,0.94,None,1.81
19960120,30,None,27,None,-3,33,None,60,0.46,None,2.05
19960121,30,None,25,None,0,34,None,68,0.49,None,2.52
19960122,32,None,27,None,-3,36,None,66,0.01,None,2.0
19960123,38,None,33,None,-6,43,None,68,0.62,None,1.48
19960124,48,None,39,None,-13,57,None,62,0.46,None,1.53
19960125,34,None,24,None,-5,44,None,59,1.54,None,2.08
19960126,28,None,19,None,0,37,None,72,0.76,None,1.18
19960127,46,None,36,None,-6,55,None,63,1.8,None,1.82
19960128,34,None,27,None,-5,39,None,63,0.01,None,1.68
19960129,26,None,19,None,-6,34,None,65,0.02,None,1.27
19960130,37,None,32,None,-5,42,None,63,0.02,None,1.01
19960131,28,None,19,None,-8,35,None,62,0.06,None,1.02
19960201,17,None,10,None,-7,24,None,66,0.55,None,1.14
19960202,26,None,21,None,-5,30,None,55,0.03,None,1.29
19960203,18,None,12,None,-5,23,None,59,0.39,None,1.42
19960204,8,None,3,None,-2,14,None,64,0.98,None,2.55
19960205,10,None,3,None,-10,18,None,65,0.04,None,1.77
19960206,18,None,12,None,-6,25,None,57,0.34,None,1.4
19960207,25,None,16,None,-5,34,None,56,1.64,None,1.93
19960208,34,None,30,None,-12,39,None,66,0.0,None,1.52
19960209,42,None,37,None,-18,46,None,61,0.17,None,1.67
19960210,39,None,35,None,-5,43,None,60,0.55,None,1.73
19960211,39,None,36,None,-4,42,None,62,0.29,None,1.67
19960212,27,None,12,None,-11,39,None,58,1.01,None,4.45
19960213,10,None,5,None,-4,17,None,66,0.49,None,2.66
19960214,23,None,16,None,-9,30,None,59,0.26,None,1.62
19960215,26,None,21,None,-14,30,None,61,0.08,None,1.56
19960216,26,None,21,None,-9,30,None,60,0.39,None,2.64
19960217,27,None,24,None,-11,30,None,61,0.13,None,1.6
19960218,26,None,18,None,-4,33,None,66,1.75,None,1.91
19960219,23,None,16,None,4,32,None,65,0.95,None,2.4
19960220,36,None,32,None,0,42,None,70,0.92,None,1.87
19960221,42,None,37,None,-1,48,None,72,0.72,None,2.45
19960222,44,None,41,None,2,46,None,66,0.14,None,1.84
19960223,42,None,39,None,-3,45,None,68,0.48,None,1.36
19960224,44,None,39,None,-7,50,None,73,0.53,None,2.42
19960225,48,None,43,None,-6,53,None,69,0.55,None,2.15
19960226,44,None,37,None,-1,51,None,68,0.44,None,1.75
19960227,46,None,35,None,-4,57,None,64,0.54,None,1.37
19960228,47,None,36,None,2,55,None,63,0.1,None,2.01
19960229,30,None,25,None,3,34,None,64,0.86,None,0.56
19960301,27,None,19,None,-1,35,None,63,0.71,None,1.72
19960302,31,None,28,None,0,34,None,66,0.31,None,2.3
19960303,32,None,24,None,4,39,None,61,0.08,None,1.95
19960304,24,None,19,None,2,30,None,70,0.38,None,2.64
19960305,30,None,24,None,-4,37,None,72,0.35,None,1.28
19960306,32,None,30,None,-8,34,None,70,0.22,None,2.15
19960307,30,None,25,None,2,34,None,69,0.41,None,1.91
19960308,23,None,17,None,7,28,None,68,0.23,None,1.88
19960309,18,None,12,None,5,24,None,77,0.37,None,2.14
19960310,24,None,15,None,6,34,None,71,0.2,None,2.14
19960311,29,None,21,None,9,37,None,67,0.27,None,1.94
19960312,32,None,24,None,7,39,None,71,0.85,None,1.55
19960313,39,None,32,None,3,46,None,73,0.19,None,1.83
19960314,46,None,36,None,12,57,None,76,2.33,None,3.4
19960315,46,None,41,None,12,51,None,72,0.1,None,2.11
19960316,38,None,30,None,10,45,None,71,1.05,None,2.15
19960317,40,None,28,None,10,52,None,70,0.45,None,1.58
19960318,44,None,34,None,5,53,None,74,0.35,None,3.49
19960319,40,None,34,None,5,46,None,74,0.0,None,1.35
19960320,44,None,39,None,10,50,None,79,0.55,None,1.58
19960321,42,None,37,None,7,46,None,83,0.08,None,2.5
19960322,41,None,36,None,8,45,None,83,0.36,None,2.59
19960323,34,None,30,None,6,37,None,78,0.65,None,2.22
19960324,40,None,30,None,6,50,None,72,0.59,None,1.44
19960325,48,None,35,None,10,60,None,78,0.53,None,1.5
19960326,54,None,44,None,13,62,None,79,0.37,None,2.56
19960327,35,None,28,None,16,42,None,79,0.61,None,1.13
19960328,34,None,26,None,11,42,None,85,0.73,None,2.43
19960329,37,None,35,None,4,39,None,86,0.27,None,1.96
19960330,42,None,33,None,10,52,None,81,0.62,None,2.93
19960331,48,None,36,None,15,59,None,89,0.41,None,1.89
19960401,44,None,35,None,13,54,None,76,0.0,None,4.29
19960402,42,None,37,None,19,46,None,75,0.54,None,1.83
19960403,42,None,35,None,21,50,None,77,0.0,None,2.3
19960404,42,None,32,None,17,53,None,77,0.26,None,2.61
19960405,42,None,39,None,11,44,None,84,0.34,None,2.52
19960406,40,None,37,None,20,44,None,82,0.1,None,1.6
19960407,37,None,33,None,16,41,None,90,0.26,None,1.24
19960408,35,None,33,None,21,37,None,85,0.1,None,1.18
19960409,37,None,33,None,24,41,None,85,0.1,None,1.72
19960410,34,None,32,None,26,37,None,85,0.45,None,2.08
19960411,47,None,37,None,25,57,None,84,0.54,None,1.27
19960412,52,None,46,None,20,59,None,85,0.07,None,1.44
19960413,44,None,37,None,20,48,None,86,0.07,None,1.97
19960414,38,None,37,None,26,39,None,81,0.1,None,1.63
19960415,40,None,36,None,28,45,None,82,0.16,None,2.05
19960416,46,None,39,None,28,53,None,87,1.57,None,2.5
19960417,44,None,39,None,26,50,None,93,0.56,None,2.47
19960418,48,None,39,None,26,57,None,94,0.0,None,1.9
19960419,50,None,39,None,22,62,None,87,0.2,None,1.65
19960420,56,None,43,None,21,69,None,89,0.4,None,0.87
19960421,66,None,55,None,21,78,None,88,0.27,None,3.32
19960422,60,None,55,None,26,66,None,88,0.0,None,2.3
19960423,64,None,50,None,29,78,None,86,0.22,None,1.48
19960424,55,None,48,None,28,62,None,84,0.05,None,1.95
19960425,55,None,44,None,27,66,None,83,0.29,None,2.1
19960426,62,None,55,None,28,69,None,87,0.04,None,1.6
19960427,53,None,46,None,33,60,None,92,0.33,None,1.5
19960428,52,None,39,None,30,64,None,93,0.21,None,2.97
19960429,48,None,43,None,31,52,None,85,0.59,None,1.52
19960430,54,None,45,None,31,64,None,86,0.15,None,1.44
19960501,59,None,52,None,33,66,None,89,0.16,None,1.82
19960502,57,None,48,None,33,66,None,91,0.12,None,1.14
19960503,54,None,45,None,31,62,None,92,0.27,None,2.4
19960504,52,None,47,None,33,57,None,90,0.08,None,2.71
19960505,52,None,48,None,35,57,None,89,0.01,None,2.06
19960506,46,None,39,None,33,54,None,90,0.37,None,1.0
19960507,54,None,43,None,37,64,None,95,0.0,None,1.5
19960508,50,None,46,None,34,54,None,87,0.1,None,1.42
19960509,52,None,50,None,35,55,None,95,0.56,None,2.5
19960510,54,None,46,None,34,63,None,94,0.16,None,1.43
19960511,58,None,46,None,33,71,None,91,0.03,None,1.42
19960512,48,None,43,None,33,52,None,88,0.24,None,1.42
19960513,48,None,42,None,38,55,None,87,0.29,None,3.84
19960514,50,None,42,None,37,59,None,86,0.12,None,3.77
19960515,55,None,44,None,36,66,None,93,0.26,None,1.73
19960516,54,None,46,None,34,63,None,93,0.42,None,4.47
19960517,54,None,46,None,39,61,None,92,0.16,None,1.88
19960518,52,None,48,None,37,55,None,95,0.0,None,1.72
19960519,60,None,53,None,38,66,None,90,0.03,None,1.55
19960520,72,None,53,None,40,90,None,91,0.24,None,1.23
19960521,80,None,69,None,41,90,None,93,0.09,None,2.24
19960522,70,None,63,None,39,78,None,93,0.2,None,3.23
19960523,68,None,60,None,40,77,None,93,0.28,None,1.09
19960524,64,None,57,None,36,68,None,93,0.23,None,1.73
19960525,58,None,51,None,40,66,None,92,0.06,None,2.63
19960526,59,None,50,None,39,68,None,97,0.31,None,1.36
19960527,60,None,55,None,39,64,None,96,0.14,None,1.48
19960528,62,None,52,None,43,69,None,92,0.43,None,2.39
19960529,54,None,50,None,39,57,None,94,0.0,None,1.63
19960530,50,None,48,None,35,52,None,96,0.52,None,1.52
19960531,60,None,46,None,39,75,None,96,0.33,None,4.12
19960601,68,None,59,None,41,77,None,96,0.0,None,1.94
19960602,67,None,57,None,42,77,None,96,0.23,None,2.19
19960603,57,None,53,None,44,61,None,98,0.28,None,1.91
19960604,66,None,57,None,44,75,None,96,0.04,None,2.46
19960605,69,None,61,None,45,77,None,96,0.19,None,2.94
19960606,70,None,61,None,45,79,None,100,0.16,None,4.0
19960607,72,None,63,None,45,80,None,97,0.06,None,3.07
19960608,68,None,61,None,42,75,None,97,0.16,None,1.11
19960609,60,None,57,None,47,64,None,96,0.37,None,3.07
19960610,62,None,56,None,45,68,None,96,0.01,None,4.36
19960611,75,None,69,None,46,81,None,98,0.16,None,1.38
19960612,78,None,69,None,46,86,None,96,0.12,None,1.96
19960613,75,None,68,None,46,82,None,98,0.11,None,5.69
19960614,75,None,66,None,46,84,None,96,0.28,None,1.17
19960615,78,None,71,None,42,86,None,98,0.29,None,2.45
19960616,70,None,64,None,48,75,None,96,0.4,None,2.37
19960617,71,None,63,None,48,79,None,95,0.23,None,2.26
19960618,66,None,61,None,47,71,None,94,0.23,None,0.83
19960619,64,None,57,None,47,71,None,96,0.0,None,3.32
19960620,62,None,59,None,47,66,None,98,0.12,None,2.4
19960621,68,None,61,None,48,75,None,96,0.1,None,2.36
19960622,62,None,57,None,46,64,None,97,0.03,None,1.82
19960623,68,None,57,None,47,80,None,96,0.01,None,1.36
19960624,66,None,57,None,46,45,None,95,0.0,None,2.07
19960625,72,None,61,None,48,47,None,97,0.29,None,2.23
19960626,68,None,60,None,52,45,None,100,0.0,None,1.43
19960627,70,None,60,None,52,46,None,96,0.04,None,1.73
19960628,65,None,60,None,52,70,None,97,0.11,None,1.43
19960629,65,None,57,None,49,73,None,99,0.32,None,2.47
19960630,66,None,63,None,52,69,None,95,0.12,None,2.04
19960701,72,None,61,None,50,86,None,98,0.0,None,4.45
19960702,73,None,66,None,51,81,None,98,0.0,None,1.38
19960703,68,None,64,None,51,73,None,102,0.06,None,2.03
19960704,70,None,63,None,53,77,None,104,0.4,None,1.88
19960705,73,None,64,None,52,84,None,101,0.0,None,1.04
19960706,77,None,66,None,50,88,None,101,0.0,None,2.04
19960707,68,None,64,None,52,75,None,99,0.0,None,1.16
19960708,76,None,64,None,55,89,None,99,0.0,None,1.87
19960709,76,None,68,None,53,86,None,99,0.12,None,6.04
19960710,72,None,64,None,53,80,None,101,0.0,None,2.39
19960711,72,None,61,None,54,82,None,100,0.0,None,2.36
19960712,72,None,63,None,54,84,None,97,0.0,None,1.33
19960713,66,None,63,None,56,70,None,97,2.74,None,3.36
19960714,76,None,68,None,55,84,None,100,0.0,None,2.05
19960715,75,None,69,None,54,81,None,98,0.0,None,1.35
19960716,79,None,72,None,54,87,None,99,0.01,None,0.97
19960717,80,None,73,None,54,88,None,98,0.0,None,2.68
19960718,79,None,70,None,54,89,None,98,0.0,None,2.52
19960719,71,None,69,None,54,75,None,99,0.08,None,1.68
19960720,68,None,64,None,54,73,None,99,0.0,None,1.78
19960721,72,None,64,None,52,81,None,102,0.0,None,2.33
19960722,72,None,63,None,55,82,None,103,0.0,None,1.2
19960723,66,None,61,None,54,72,None,100,0.75,None,2.13
19960724,65,None,61,None,54,69,None,98,0.0,None,2.4
19960725,69,None,63,None,53,75,None,96,0.0,None,1.92
19960726,67,None,64,None,56,71,None,96,0.11,None,1.24
19960727,72,None,63,None,52,82,None,98,0.0,None,1.75
19960728,73,None,66,None,54,82,None,99,0.0,None,3.49
19960729,66,None,62,None,55,71,None,97,0.0,None,1.81
19960730,64,None,60,None,52,70,None,98,0.0,None,2.3
19960731,63,None,60,None,54,68,None,98,0.3,None,1.85
19960801,62,None,61,None,54,64,None,98,0.06,None,3.58
19960802,66,None,61,None,54,72,None,102,0.0,None,1.97
19960803,68,None,63,None,55,72,None,98,0.0,None,1.89
19960804,68,None,63,None,52,73,None,96,0.0,None,2.28
19960805,73,None,64,None,54,84,None,100,0.0,None,2.49
19960806,76,None,69,None,52,84,None,97,0.0,None,2.6
19960807,74,None,69,None,55,82,None,98,0.0,None,1.73
19960808,75,None,66,None,52,86,None,96,0.0,None,1.94
19960809,76,None,64,None,53,88,None,99,0.24,None,3.27
19960810,74,None,68,None,53,81,None,101,0.05,None,2.97
19960811,68,None,64,None,54,72,None,99,0.0,None,2.8
19960812,68,None,63,None,53,72,None,101,0.0,None,2.29
19960813,62,None,60,None,53,64,None,100,0.28,None,2.13
19960814,68,None,59,None,52,78,None,101,0.0,None,2.96
19960815,70,None,66,None,52,75,None,98,0.0,None,1.9
19960816,69,None,63,None,47,77,None,97,0.0,None,1.77
19960817,74,None,64,None,51,84,None,97,0.0,None,1.92
19960818,73,None,68,None,53,80,None,95,0.0,None,4.88
19960819,68,None,64,None,51,72,None,92,0.0,None,7.06
19960820,71,None,61,None,52,81,None,98,0.0,None,2.1
19960821,73,None,64,None,52,84,None,97,0.0,None,1.72
19960822,74,None,71,None,47,79,None,93,0.0,None,3.36
19960823,80,None,70,None,49,90,None,96,0.08,None,1.55
19960824,70,None,64,None,50,73,None,96,0.38,None,1.45
19960825,73,None,64,None,46,82,None,96,0.0,None,2.76
19960826,76,None,68,None,50,84,None,99,0.0,None,4.15
19960827,68,None,63,None,47,72,None,100,0.0,None,2.19
19960828,63,None,62,None,47,64,None,99,0.28,None,1.31
19960829,72,None,61,None,47,84,None,98,0.0,None,1.69
19960830,66,None,63,None,48,70,None,99,0.0,None,3.65
19960831,70,None,59,None,47,82,None,97,0.0,None,2.58
19960901,68,None,63,None,50,73,None,96,0.0,None,2.11
19960902,67,None,64,None,49,71,None,100,0.53,None,2.71
19960903,73,None,64,None,47,84,None,97,0.11,None,3.15
19960904,69,None,63,None,43,75,None,94,0.0,None,1.73
19960905,77,None,70,None,48,84,None,93,0.0,None,1.06
19960906,76,None,71,None,43,82,None,97,0.0,None,2.1
19960907,66,None,62,None,43,72,None,102,0.46,None,1.7
19960908,62,None,59,None,48,64,None,96,0.22,None,1.65
19960909,66,None,61,None,45,71,None,93,0.01,None,2.19
19960910,73,None,64,None,41,82,None,95,0.07,None,4.71
19960911,68,None,63,None,40,73,None,99,0.0,None,5.63
19960912,63,None,62,None,43,66,None,93,0.0,None,2.95
19960913,60,None,57,None,45,62,None,93,0.14,None,2.3
19960914,60,None,55,None,40,64,None,92,0.05,None,2.46
19960915,65,None,55,None,41,75,None,94,0.0,None,3.48
19960916,62,None,59,None,42,66,None,96,0.27,None,5.63
19960917,58,None,57,None,44,61,None,91,0.87,None,2.77
19960918,58,None,55,None,43,62,None,90,1.92,None,2.87
19960919,64,None,57,None,42,72,None,92,0.0,None,1.21
19960920,65,None,55,None,42,75,None,97,0.0,None,2.82
19960921,67,None,57,None,40,77,None,94,0.0,None,2.77
19960922,62,None,57,None,35,68,None,94,0.4,None,1.88
19960923,54,None,48,None,35,62,None,96,0.03,None,2.64
19960924,52,None,48,None,39,60,None,90,0.01,None,1.25
19960925,56,None,51,None,38,63,None,89,0.4,None,2.9
19960926,53,None,46,None,34,62,None,95,0.0,None,2.12
19960927,56,None,51,None,37,62,None,86,0.0,None,2.37
19960928,65,None,57,None,37,73,None,90,0.0,None,1.88
19960929,63,None,57,None,34,69,None,88,0.58,None,2.83
19960930,62,None,55,None,36,68,None,87,0.0,None,2.46
19961001,57,None,50,None,36,64,None,90,0.0,None,1.63
19961002,62,None,54,None,34,71,None,88,0.03,None,2.81
19961003,53,None,41,None,35,66,None,85,0.0,None,1.48
19961004,45,None,37,None,34,54,None,86,0.0,None,1.57
19961005,44,None,37,None,28,52,None,87,0.0,None,4.0
19961006,46,None,39,None,31,55,None,86,0.0,None,3.0
19961007,54,None,43,None,30,64,None,90,0.0,None,2.3
19961008,54,None,50,None,35,59,None,88,1.26,None,2.0
19961009,56,None,51,None,32,62,None,87,0.97,None,2.06
19961010,54,None,50,None,32,59,None,87,0.03,None,1.3
19961011,50,None,43,None,32,55,None,82,0.0,None,0.85
19961012,46,None,37,None,31,55,None,90,0.0,None,2.93
19961013,55,None,46,None,30,64,None,87,0.0,None,4.85
19961014,60,None,48,None,31,73,None,81,0.0,None,3.34
19961015,46,None,37,None,31,55,None,86,0.0,None,3.23
19961016,58,None,45,None,30,72,None,88,0.0,None,2.64
19961017,62,None,51,None,27,73,None,89,0.0,None,1.18
19961018,49,None,46,None,31,52,None,82,0.0,None,3.13
19961019,52,None,50,None,28,55,None,84,0.0,None,2.06
19961020,52,None,51,None,32,54,None,79,5.66,None,6.11
19961021,52,None,50,None,30,57,None,82,1.87,None,1.78
19961022,54,None,48,None,28,60,None,83,0.1,None,1.53
19961023,52,None,46,None,29,57,None,84,0.04,None,2.33
19961024,62,None,57,None,30,66,None,80,0.04,None,2.13
19961025,59,None,52,None,26,66,None,80,0.0,None,1.84
19961026,56,None,46,None,25,66,None,84,0.0,None,1.74
19961027,51,None,45,None,25,57,None,85,0.0,None,1.95
19961028,56,None,50,None,28,61,None,81,0.22,None,2.02
19961029,50,None,43,None,26,55,None,79,0.0,None,1.49
19961030,49,None,43,None,28,55,None,78,0.07,None,1.68
19961031,50,None,45,None,27,55,None,81,0.0,None,2.54
19961101,44,None,39,None,26,48,None,77,0.0,None,2.67
19961102,42,None,35,None,26,48,None,83,0.0,None,1.74
19961103,39,None,33,None,27,45,None,76,0.0,None,1.75
19961104,44,None,37,None,21,52,None,78,0.0,None,2.18
19961105,50,None,44,None,17,55,None,79,0.0,None,2.24
19961106,47,None,43,None,21,51,None,73,0.0,None,1.58
19961107,54,None,48,None,25,60,None,77,0.03,None,2.54
19961108,66,None,59,None,25,73,None,74,0.01,None,1.95
19961109,57,None,46,None,24,68,None,74,0.21,None,2.01
19961110,48,None,39,None,24,55,None,78,0.0,None,2.33
19961111,40,None,35,None,23,46,None,69,0.0,None,1.1
19961112,38,None,33,None,25,43,None,76,0.0,None,3.11
19961113,34,None,30,None,14,37,None,69,0.0,None,1.65
19961114,30,None,26,None,16,35,None,71,0.0,None,1.49
19961115,28,None,23,None,17,32,None,78,0.0,None,1.41
19961116,32,None,21,None,12,43,None,76,0.0,None,1.69
19961117,45,None,33,None,14,57,None,76,0.0,None,1.65
19961118,44,None,39,None,14,48,None,73,0.0,None,3.09
19961119,42,None,39,None,14,44,None,75,0.1,None,1.71
19961120,40,None,35,None,15,44,None,74,0.0,None,3.85
19961121,38,None,33,None,10,42,None,74,0.0,None,2.31
19961122,37,None,30,None,9,44,None,74,0.0,None,2.18
19961123,38,None,32,None,11,45,None,77,0.0,None,3.31
19961124,38,None,30,None,11,45,None,72,0.0,None,2.11
19961125,37,None,33,None,13,41,None,70,0.07,None,2.76
19961126,39,None,32,None,12,44,None,67,1.74,None,1.79
19961127,26,None,21,None,8,32,None,72,0.01,None,1.79
19961128,24,None,19,None,11,28,None,74,0.0,None,1.98
19961129,30,None,24,None,8,37,None,69,0.0,None,2.34
19961130,34,None,28,None,-2,39,None,69,0.0,None,2.17
19961201,46,None,39,None,0,54,None,71,0.06,None,1.35
19961202,46,None,37,None,4,55,None,65,0.54,None,1.63
19961203,40,None,35,None,0,45,None,69,0.0,None,1.82
19961204,38,None,33,None,2,44,None,70,0.0,None,2.15
19961205,40,None,37,None,4,42,None,66,0.0,None,2.76
19961206,36,None,30,None,8,41,None,72,0.67,None,2.91
19961207,34,None,30,None,4,41,None,76,0.87,None,1.6
19961208,42,None,34,None,-4,48,None,65,0.56,None,1.33
19961209,36,None,28,None,-8,43,None,70,0.0,None,2.9
19961210,34,None,30,None,-1,39,None,64,0.0,None,2.58
19961211,40,None,36,None,-2,43,None,68,0.1,None,1.52
19961212,41,None,37,None,2,45,None,68,0.11,None,4.21
19961213,40,None,37,None,4,44,None,63,0.07,None,1.67
19961214,42,None,37,None,0,44,None,66,0.03,None,1.99
19961215,40,None,37,None,-2,42,None,66,0.04,None,1.51
19961216,40,None,37,None,1,43,None,64,0.0,None,1.81
19961217,50,None,42,None,-4,57,None,64,0.54,None,2.82
19961218,50,None,46,None,-6,55,None,61,0.0,None,1.44
19961219,47,None,43,None,-10,51,None,64,1.05,None,1.35
19961220,32,None,24,None,-11,41,None,63,0.0,None,1.35
19961221,28,None,23,None,-5,33,None,65,0.0,None,1.91
19961222,32,None,27,None,1,37,None,62,0.0,None,1.31
19961223,38,None,36,None,-12,39,None,67,0.0,None,1.22
19961224,50,None,39,None,0,60,None,69,0.29,None,1.33
19961225,36,None,27,None,-8,45,None,65,0.1,None,0.89
19961226,30,None,26,None,-4,35,None,61,0.0,None,3.51
19961227,39,None,34,None,0,44,None,61,0.0,None,2.32
19961228,40,None,33,None,-2,48,None,63,0.0,None,1.7
19961229,50,None,46,None,-17,54,None,73,0.07,None,1.32
19961230,37,None,23,None,-15,48,None,63,0.0,None,2.08
19961231,14,None,5,None,-8,21,None,65,0.03,None,1.68
19970101,12,None,3,None,-3,23,None,70,0.0,None,1.4
19970102,30,None,24,None,-3,37,None,66,0.03,None,2.24
19970103,37,None,33,None,-1,41,None,64,0.04,None,1.51
19970104,38,None,34,None,-4,43,None,64,0.0,None,1.57
19970105,46,None,39,None,-4,52,None,63,0.05,None,1.66
19970106,41,None,32,None,-10,50,None,69,0.0,None,1.76
19970107,30,None,25,None,-2,35,None,63,0.0,None,1.67
19970108,28,None,23,None,-6,32,None,67,0.0,None,1.47
19970109,28,None,24,None,-4,34,None,64,0.06,None,2.14
19970110,38,None,33,None,-3,44,None,58,0.03,None,2.86
19970111,28,None,21,None,-4,32,None,62,0.1,None,1.41
19970112,22,None,17,None,-10,28,None,61,0.0,None,1.65
19970113,30,None,24,None,-9,36,None,63,0.0,None,1.36
19970114,30,None,24,None,-8,35,None,69,0.0,None,1.23
19970115,30,None,24,None,-12,37,None,66,0.0,None,1.79
19970116,40,None,30,None,-7,50,None,64,0.71,None,1.22
19970117,20,None,10,None,-4,28,None,59,0.0,None,1.25
19970118,12,None,5,None,-3,17,None,63,0.0,None,1.41
19970119,10,None,1,None,-6,19,None,61,0.0,None,1.81
19970120,25,None,16,None,-3,34,None,60,0.0,None,2.05
19970121,30,None,25,None,0,36,None,68,0.0,None,2.52
19970122,39,None,28,None,-3,50,None,66,0.14,None,2.0
19970123,36,None,21,None,-6,48,None,68,0.04,None,1.48
19970124,25,None,16,None,-13,35,None,62,0.04,None,1.53
19970125,45,None,36,None,-5,54,None,59,0.64,None,2.08
19970126,27,None,19,None,0,35,None,72,0.0,None,1.18
19970127,20,None,12,None,-6,28,None,63,0.0,None,1.82
19970128,37,None,26,None,-5,48,None,63,0.39,None,1.68
19970129,23,None,18,None,-6,28,None,65,0.0,None,1.27
19970130,18,None,12,None,-5,23,None,63,0.0,None,1.01
19970131,24,None,19,None,-8,28,None,62,0.01,None,1.02
19970201,36,None,30,None,-7,43,None,66,0.05,None,1.14
19970202,38,None,34,None,-5,43,None,55,0.0,None,1.29
19970203,36,None,34,None,-5,39,None,59,0.05,None,1.42
19970204,31,None,28,None,-2,34,None,64,0.0,None,2.55
19970205,38,None,34,None,-10,42,None,65,0.64,None,1.77
19970206,38,None,33,None,-6,44,None,57,0.0,None,1.4
19970207,32,None,28,None,-5,36,None,56,0.0,None,1.93
19970208,30,None,27,None,-12,33,None,66,0.0,None,1.52
19970209,28,None,19,None,-18,36,None,61,0.0,None,1.67
19970210,32,None,26,None,-5,39,None,60,0.0,None,1.73
19970211,30,None,27,None,-4,32,None,62,0.0,None,1.67
19970212,31,None,25,None,-11,37,None,58,0.0,None,4.45
19970213,28,None,23,None,-4,33,None,66,0.0,None,2.66
19970214,33,None,27,None,-9,39,None,59,0.3,None,1.62
19970215,39,None,35,None,-14,43,None,61,0.05,None,1.56
19970216,30,None,23,None,-9,34,None,60,0.0,None,2.64
19970217,22,None,15,None,-11,28,None,61,0.01,None,1.6
19970218,40,None,28,None,-4,51,None,66,0.0,None,1.91
19970219,56,None,48,None,4,64,None,65,0.01,None,2.4
19970220,40,None,33,None,0,48,None,70,0.0,None,1.87
19970221,47,None,34,None,-1,60,None,72,0.0,None,2.45
