date,temperature,temperature_normal,min_temperature,min_temperature_normal,min_temperature_record,max_temperature,max_temperature_normal,max_temperature_record,precip,precipnormal,preciprecord
19900101,41,None,33,None,8,48,None,60,0.21,None,1.33
19900102,36,None,30,None,9,42,None,60,0.0,None,1.52
19900103,43,None,36,None,10,50,None,63,0.0,None,2.53
19900104,44,None,39,None,4,50,None,66,0.01,None,2.02
19900105,44,None,39,None,9,50,None,64,0.0,None,1.25
19900106,39,None,34,None,8,44,None,72,0.0,None,1.56
19900107,36,None,30,None,4,43,None,62,0.0,None,1.13
19900108,38,None,34,None,3,41,None,64,0.85,None,1.19
19900109,40,None,35,None,1,46,None,66,0.0,None,0.79
19900110,44,None,41,None,2,46,None,59,0.04,None,1.42
19900111,42,None,39,None,4,44,None,62,0.0,None,1.34
19900112,36,None,30,None,1,43,None,68,0.0,None,0.97
19900113,28,None,25,None,4,30,None,63,0.0,None,1.23
19900114,30,None,26,None,7,35,None,64,0.0,None,2.04
19900115,38,None,35,None,0,42,None,62,0.13,None,0.88
19900116,47,None,39,None,2,55,None,59,0.0,None,1.74
19900117,52,None,45,None,-1,59,None,59,0.0,None,1.2
19900118,55,None,45,None,0,64,None,64,0.01,None,1.98
19900119,39,None,33,None,-3,44,None,64,0.0,None,0.76
19900120,34,None,30,None,0,37,None,61,0.41,None,1.41
19900121,36,None,34,None,-3,37,None,64,0.23,None,3.13
19900122,40,None,33,None,5,46,None,57,0.1,None,1.25
19900123,42,None,39,None,3,44,None,62,0.0,None,2.6
19900124,50,None,42,None,3,57,None,68,0.0,None,1.48
19900125,46,None,41,None,2,52,None,57,0.87,None,1.43
19900126,45,None,37,None,5,53,None,72,0.24,None,2.4
19900127,40,None,34,None,0,45,None,66,0.0,None,1.93
19900128,47,None,39,None,7,55,None,60,0.0,None,1.55
19900129,40,None,36,None,2,44,None,68,0.61,None,0.8
19900130,40,None,37,None,4,42,None,63,0.31,None,0.79
19900131,40,None,32,None,2,48,None,61,0.0,None,0.88
19900201,45,None,37,None,3,53,None,66,0.0,None,1.59
19900202,47,None,39,None,-1,52,None,59,0.03,None,1.75
19900203,34,None,30,None,1,39,None,64,0.02,None,1.08
19900204,36,None,33,None,10,39,None,68,0.19,None,1.72
19900205,30,None,24,None,6,35,None,70,0.0,None,1.18
19900206,43,None,34,None,4,52,None,69,0.0,None,1.51
19900207,44,None,37,None,5,50,None,52,0.0,None,2.89
19900208,46,None,39,None,-2,54,None,62,0.0,None,0.8
19900209,52,None,42,None,7,62,None,62,0.0,None,1.82
19900210,47,None,37,None,4,57,None,60,0.51,None,1.67
19900211,41,None,36,None,2,46,None,63,0.0,None,1.32
19900212,39,None,35,None,4,43,None,63,0.0,None,1.59
19900213,42,None,32,None,8,52,None,65,0.0,None,2.19
19900214,51,None,44,None,1,57,None,60,0.0,None,1.0
19900215,38,None,35,None,-7,41,None,74,0.06,None,1.57
19900216,42,None,36,None,2,48,None,69,0.04,None,1.02
19900217,43,None,26,None,2,59,None,66,0.0,None,0.94
19900218,28,None,21,None,0,36,None,67,0.0,None,1.67
19900219,46,None,35,None,9,55,None,66,0.0,None,1.7
19900220,31,None,28,None,3,34,None,70,0.0,None,1.5
19900221,37,None,26,None,6,48,None,79,0.0,None,1.65
19900222,48,None,39,None,9,60,None,70,0.13,None,1.6
19900223,58,None,51,None,8,64,None,66,0.09,None,0.9
19900224,40,None,30,None,6,51,None,73,0.17,None,1.7
19900225,24,None,14,None,12,32,None,68,0.24,None,1.49
19900226,16,None,9,None,9,23,None,62,0.0,None,1.04
19900227,29,None,23,None,9,35,None,73,0.0,None,1.79
19900228,32,None,28,None,10,37,None,66,0.0,None,1.56
19900301,32,None,25,None,8,39,None,71,0.0,None,2.23
19900302,42,None,33,None,13,50,None,67,0.0,None,2.44
19900303,44,None,39,None,10,48,None,65,0.0,None,2.26
19900304,32,None,24,None,7,39,None,69,0.0,None,1.53
19900305,30,None,25,None,9,35,None,72,0.0,None,0.72
19900306,30,None,25,None,14,33,None,64,0.31,None,2.47
19900307,23,None,14,None,14,32,None,69,0.0,None,1.9
19900308,35,None,26,None,14,44,None,74,0.0,None,1.2
19900309,40,None,34,None,14,46,None,75,0.0,None,2.18
19900310,46,None,39,None,12,52,None,78,0.0,None,1.52
19900311,56,None,46,None,15,66,None,70,0.01,None,1.4
19900312,45,None,42,None,15,48,None,69,0.0,None,1.83
19900313,60,None,39,None,19,82,None,83,0.0,None,3.15
19900314,50,None,41,None,18,57,None,75,0.0,None,1.41
19900315,56,None,39,None,14,73,None,74,0.0,None,1.61
19900316,64,None,53,None,19,75,None,77,0.0,None,1.12
19900317,60,None,55,None,15,66,None,74,0.6,None,1.39
19900318,52,None,48,None,13,57,None,75,0.38,None,2.05
19900319,49,None,44,None,10,54,None,72,0.01,None,1.38
19900320,44,None,39,None,19,48,None,82,0.79,None,1.18
19900321,44,None,37,None,18,51,None,70,0.01,None,2.0
19900322,47,None,39,None,19,55,None,76,0.0,None,3.15
19900323,52,None,37,None,19,66,None,74,0.0,None,1.06
19900324,36,None,34,None,17,37,None,74,0.0,None,1.63
19900325,41,None,36,None,18,46,None,77,0.0,None,1.55
19900326,45,None,35,None,20,53,None,72,0.0,None,1.26
19900327,34,None,28,None,23,41,None,83,0.0,None,1.2
19900328,42,None,33,None,23,52,None,83,0.0,None,2.83
19900329,42,None,37,None,25,48,None,86,0.0,None,1.9
19900330,38,None,36,None,23,39,None,79,0.55,None,2.65
19900331,44,None,39,None,24,48,None,82,0.01,None,2.1
19900401,44,None,42,None,27,45,None,80,0.0,None,1.89
19900402,46,None,44,None,32,48,None,79,0.0,None,1.66
19900403,44,None,42,None,25,46,None,77,1.16,None,1.59
19900404,44,None,42,None,24,46,None,76,0.04,None,1.74
19900405,50,None,43,None,25,57,None,74,0.0,None,2.12
19900406,48,None,43,None,22,53,None,80,0.03,None,2.45
19900407,40,None,33,None,22,48,None,91,0.22,None,2.0
19900408,42,None,37,None,25,48,None,89,0.0,None,2.03
19900409,50,None,41,None,26,59,None,84,0.0,None,2.28
19900410,58,None,50,None,29,66,None,82,0.07,None,2.85
19900411,54,None,43,None,32,63,None,82,0.21,None,0.94
19900412,44,None,39,None,29,48,None,86,0.0,None,1.59
19900413,44,None,36,None,25,51,None,85,0.0,None,1.63
19900414,46,None,39,None,27,52,None,84,0.0,None,0.93
19900415,55,None,48,None,28,62,None,86,1.78,None,6.69
19900416,58,None,51,None,31,66,None,89,0.0,None,2.5
19900417,56,None,45,None,32,66,None,94,0.19,None,1.71
19900418,44,None,37,None,35,51,None,91,0.0,None,0.58
19900419,50,None,42,None,35,57,None,85,0.0,None,1.41
19900420,54,None,46,None,35,62,None,85,0.0,None,1.89
19900421,57,None,53,None,33,61,None,86,0.23,None,1.84
19900422,62,None,51,None,33,72,None,85,0.0,None,1.9
19900423,68,None,54,None,36,78,None,85,0.0,None,2.21
19900424,55,None,48,None,36,62,None,87,0.0,None,2.06
19900425,56,None,50,None,36,62,None,88,0.12,None,1.5
19900426,60,None,48,None,37,72,None,91,0.0,None,1.33
19900427,69,None,50,None,38,88,None,89,0.0,None,1.85
19900428,76,None,66,None,36,87,None,89,0.0,None,2.64
19900429,60,None,50,None,39,70,None,88,0.99,None,1.0
19900430,52,None,50,None,42,55,None,89,0.25,None,5.26
19900501,67,None,54,None,38,80,None,85,0.0,None,2.18
19900502,62,None,57,None,40,66,None,90,0.0,None,0.83
19900503,60,None,50,None,40,69,None,93,0.0,None,1.45
19900504,54,None,48,None,41,59,None,92,0.13,None,0.89
19900505,60,None,50,None,42,69,None,90,0.62,None,2.27
19900506,55,None,46,None,41,64,None,93,0.07,None,1.28
19900507,62,None,53,None,40,70,None,93,0.0,None,1.11
19900508,60,None,51,None,37,69,None,89,0.0,None,2.28
19900509,65,None,48,None,37,82,None,92,0.0,None,1.21
19900510,62,None,55,None,38,66,None,91,1.38,None,1.44
19900511,55,None,51,None,42,59,None,96,0.0,None,1.77
19900512,54,None,46,None,43,63,None,88,0.0,None,1.3
19900513,60,None,54,None,42,66,None,89,0.31,None,1.74
19900514,64,None,55,None,44,73,None,84,0.0,None,2.82
19900515,62,None,53,None,43,72,None,92,0.0,None,0.89
19900516,60,None,57,None,41,64,None,90,2.26,None,2.57
19900517,58,None,54,None,38,62,None,94,0.36,None,1.03
19900518,59,None,52,None,44,66,None,97,0.02,None,1.44
19900519,60,None,51,None,43,70,None,96,0.0,None,2.0
19900520,59,None,51,None,44,64,None,97,0.04,None,1.79
19900521,50,None,48,None,45,51,None,93,0.11,None,1.6
19900522,56,None,48,None,47,63,None,94,0.0,None,0.95
19900523,56,None,48,None,45,64,None,94,0.0,None,1.72
19900524,58,None,51,None,41,66,None,91,0.0,None,1.82
19900525,64,None,54,None,44,75,None,95,0.0,None,1.64
19900526,60,None,57,None,45,64,None,94,0.05,None,1.59
19900527,62,None,55,None,41,70,None,92,0.0,None,1.84
19900528,64,None,55,None,44,72,None,92,0.0,None,1.41
19900529,58,None,54,None,48,60,None,95,1.8,None,2.41
19900530,62,None,54,None,48,69,None,96,0.13,None,2.19
19900531,64,None,54,None,50,75,None,96,0.0,None,2.23
19900601,72,None,61,None,46,82,None,94,0.0,None,1.9
19900602,76,None,66,None,48,86,None,94,0.0,None,2.85
19900603,74,None,68,None,49,80,None,93,0.04,None,2.47
19900604,68,None,60,None,51,75,None,96,0.0,None,2.69
19900605,62,None,53,None,49,72,None,91,0.0,None,1.78
19900606,66,None,60,None,49,73,None,93,0.0,None,2.56
19900607,72,None,64,None,50,81,None,97,0.26,None,3.33
19900608,71,None,64,None,50,78,None,97,0.02,None,0.94
19900609,72,None,62,None,49,82,None,99,0.17,None,1.93
19900610,75,None,69,None,48,79,None,100,0.0,None,1.25
19900611,63,None,60,None,46,66,None,96,0.02,None,1.07
19900612,68,None,59,None,49,78,None,96,0.0,None,2.2
19900613,70,None,60,None,51,80,None,101,0.0,None,1.64
19900614,67,None,63,None,51,71,None,99,0.24,None,1.72
19900615,69,None,61,None,54,77,None,96,0.01,None,0.55
19900616,70,None,60,None,55,79,None,96,0.0,None,1.33
19900617,73,None,64,None,53,82,None,96,0.0,None,2.3
19900618,72,None,64,None,49,80,None,95,0.24,None,1.84
19900619,75,None,68,None,56,82,None,97,0.29,None,1.46
19900620,71,None,64,None,55,78,None,98,0.0,None,0.41
19900621,74,None,69,None,53,78,None,98,0.0,None,4.0
19900622,78,None,68,None,53,89,None,99,0.0,None,3.43
19900623,78,None,71,None,53,84,None,95,0.03,None,1.33
19900624,76,None,73,None,53,80,None,96,0.0,None,1.51
19900625,72,None,66,None,55,79,None,99,0.0,None,1.0
19900626,75,None,66,None,56,84,None,101,0.0,None,0.82
19900627,80,None,73,None,56,86,None,97,0.0,None,1.06
19900628,80,None,72,None,55,87,None,96,0.0,None,1.48
19900629,78,None,70,None,59,87,None,98,0.09,None,0.98
19900630,78,None,71,None,57,86,None,97,0.61,None,3.73
19900701,72,None,66,None,56,79,None,97,0.51,None,1.12
19900702,70,None,66,None,58,73,None,101,0.0,None,1.59
19900703,76,None,66,None,57,87,None,107,0.0,None,1.77
19900704,84,None,73,None,57,95,None,100,0.0,None,2.13
19900705,86,None,80,None,56,91,None,100,0.0,None,1.75
19900706,74,None,69,None,56,78,None,103,0.0,None,2.15
19900707,72,None,64,None,59,80,None,101,0.0,None,2.14
19900708,74,None,68,None,60,80,None,99,0.07,None,1.24
19900709,82,None,71,None,57,93,None,98,0.47,None,1.38
19900710,82,None,75,None,60,88,None,99,0.0,None,2.46
19900711,72,None,66,None,62,79,None,98,0.05,None,1.68
19900712,64,None,61,None,58,66,None,98,0.13,None,1.84
19900713,63,None,57,None,58,69,None,99,0.39,None,2.01
19900714,68,None,64,None,59,72,None,99,0.0,None,1.02
19900715,75,None,66,None,62,84,None,103,0.03,None,3.53
19900716,80,None,75,None,58,84,None,97,0.03,None,1.19
19900717,81,None,73,None,60,89,None,98,0.0,None,2.74
19900718,84,None,75,None,62,93,None,101,0.0,None,2.67
19900719,86,None,78,None,62,93,None,100,0.0,None,1.02
19900720,86,None,78,None,61,93,None,101,0.0,None,2.61
19900721,80,None,73,None,62,86,None,100,0.69,None,2.06
19900722,76,None,72,None,62,80,None,104,0.0,None,3.02
19900723,80,None,75,None,59,86,None,100,0.1,None,3.51
19900724,76,None,72,None,59,80,None,98,0.0,None,3.07
19900725,80,None,72,None,59,87,None,97,0.0,None,1.6
19900726,78,None,72,None,62,84,None,98,0.0,None,2.89
19900727,76,None,72,None,59,79,None,100,0.0,None,2.77
19900728,75,None,71,None,60,79,None,98,0.0,None,1.97
19900729,77,None,72,None,62,82,None,97,0.0,None,3.45
19900730,76,None,71,None,61,81,None,99,0.0,None,3.46
19900731,80,None,71,None,62,88,None,97,0.3,None,1.23
19900801,74,None,66,None,62,82,None,100,0.07,None,2.03
19900802,76,None,68,None,59,84,None,102,0.0,None,1.31
19900803,82,None,73,None,59,90,None,100,0.0,None,2.8
19900804,82,None,75,None,62,89,None,99,0.0,None,2.78
19900805,77,None,75,None,57,79,None,100,0.03,None,2.08
19900806,76,None,71,None,57,82,None,95,1.89,None,2.34
19900807,78,None,73,None,61,82,None,99,1.25,None,1.31
19900808,77,None,70,None,59,84,None,98,0.36,None,2.54
19900809,76,None,72,None,61,81,None,104,0.0,None,2.97
19900810,75,None,70,None,57,80,None,99,1.67,None,1.91
19900811,77,None,70,None,57,84,None,99,1.15,None,2.03
19900812,80,None,73,None,56,88,None,98,0.4,None,6.4
19900813,80,None,71,None,56,88,None,100,0.38,None,4.12
19900814,76,None,70,None,59,82,None,98,0.0,None,6.6
19900815,78,None,73,None,59,84,None,97,0.0,None,0.98
19900816,79,None,72,None,58,86,None,96,0.0,None,2.48
19900817,82,None,75,None,58,88,None,94,0.0,None,3.54
19900818,82,None,75,None,59,89,None,95,0.0,None,1.18
19900819,70,None,61,None,59,80,None,94,0.02,None,2.74
19900820,65,None,61,None,58,69,None,98,0.01,None,1.31
19900821,65,None,59,None,57,71,None,97,0.03,None,1.24
19900822,70,None,66,None,55,75,None,93,0.0,None,2.34
19900823,68,None,66,None,56,70,None,92,0.04,None,1.96
19900824,70,None,68,None,55,72,None,93,1.52,None,1.4
19900825,76,None,70,None,53,82,None,96,0.0,None,2.09
19900826,79,None,71,None,53,87,None,103,0.0,None,2.58
19900827,82,None,73,None,55,90,None,99,1.71,None,4.73
19900828,80,None,73,None,54,87,None,99,0.0,None,3.62
19900829,78,None,71,None,51,86,None,100,0.59,None,2.57
19900830,74,None,68,None,54,81,None,99,0.01,None,1.89
19900831,75,None,68,None,52,82,None,100,0.0,None,1.6
19900901,76,None,69,None,55,82,None,96,0.0,None,1.2
19900902,80,None,71,None,56,88,None,102,0.0,None,2.88
19900903,74,None,69,None,54,79,None,95,0.0,None,2.33
19900904,68,None,63,None,54,73,None,93,0.0,None,3.12
19900905,72,None,64,None,54,80,None,93,0.0,None,0.95
19900906,78,None,73,None,53,82,None,96,0.0,None,3.21
19900907,80,None,73,None,53,86,None,90,0.0,None,2.37
19900908,67,None,59,None,54,75,None,95,0.0,None,3.85
19900909,64,None,57,None,53,70,None,93,0.0,None,0.56
19900910,73,None,66,None,50,80,None,95,0.02,None,1.47
19900911,77,None,70,None,51,84,None,96,0.0,None,2.93
19900912,77,None,72,None,52,82,None,94,0.0,None,3.63
19900913,77,None,73,None,50,81,None,93,0.0,None,2.93
19900914,76,None,71,None,48,81,None,92,0.0,None,2.93
19900915,74,None,70,None,49,79,None,91,0.14,None,0.82
19900916,66,None,60,None,48,70,None,95,0.05,None,4.63
19900917,57,None,53,None,48,60,None,95,0.21,None,1.65
19900918,57,None,48,None,48,66,None,89,0.0,None,1.99
19900919,60,None,54,None,49,66,None,92,0.26,None,1.62
19900920,65,None,60,None,46,70,None,90,0.0,None,1.72
19900921,62,None,55,None,43,69,None,89,0.0,None,3.02
19900922,63,None,62,None,47,64,None,93,0.91,None,1.0
19900923,62,None,57,None,42,66,None,93,0.0,None,2.14
19900924,58,None,52,None,44,63,None,91,0.0,None,1.34
19900925,64,None,55,None,42,72,None,90,0.0,None,2.84
19900926,68,None,62,None,44,75,None,90,0.08,None,3.19
19900927,66,None,59,None,43,73,None,90,0.0,None,2.72
19900928,70,None,62,None,42,78,None,84,0.0,None,3.27
19900929,71,None,63,None,43,79,None,86,0.0,None,1.85
19900930,69,None,63,None,43,75,None,88,0.2,None,1.8
19901001,60,None,55,None,39,66,None,87,0.2,None,2.24
19901002,64,None,59,None,42,68,None,87,0.0,None,1.15
19901003,63,None,55,None,40,71,None,85,0.0,None,1.07
19901004,68,None,62,None,38,73,None,86,0.08,None,1.05
19901005,67,None,59,None,38,75,None,93,0.0,None,1.58
19901006,75,None,64,None,40,86,None,92,0.0,None,1.69
19901007,72,None,63,None,40,82,None,85,0.0,None,3.44
19901008,74,None,68,None,40,81,None,89,0.0,None,3.51
19901009,76,None,69,None,40,82,None,85,0.99,None,2.0
19901010,74,None,68,None,36,80,None,89,0.25,None,2.26
19901011,74,None,69,None,36,79,None,86,0.0,None,2.59
19901012,72,None,66,None,41,78,None,86,0.21,None,4.39
19901013,72,None,70,None,39,75,None,86,0.73,None,1.63
19901014,74,None,70,None,40,78,None,82,0.0,None,1.66
19901015,72,None,64,None,39,77,None,83,0.0,None,2.55
19901016,62,None,55,None,39,68,None,82,0.0,None,1.64
19901017,64,None,55,None,38,72,None,83,0.0,None,0.95
19901018,66,None,57,None,35,73,None,82,0.87,None,1.33
19901019,54,None,50,None,32,59,None,86,0.0,None,3.62
19901020,54,None,46,None,32,62,None,79,0.0,None,2.36
19901021,56,None,48,None,33,64,None,82,0.0,None,1.81
19901022,64,None,59,None,33,70,None,83,0.0,None,2.15
19901023,66,None,63,None,32,70,None,86,2.2,None,2.47
19901024,62,None,57,None,30,66,None,80,0.07,None,1.43
19901025,56,None,50,None,37,61,None,78,0.0,None,1.52
19901026,48,None,45,None,34,51,None,76,0.0,None,3.3
19901027,45,None,37,None,33,53,None,79,0.0,None,1.76
19901028,52,None,48,None,33,55,None,80,0.0,None,2.84
19901029,46,None,42,None,33,51,None,77,0.0,None,2.78
19901030,50,None,39,None,35,60,None,81,0.0,None,1.18
19901031,56,None,51,None,33,62,None,81,0.0,None,3.3
19901101,56,None,48,None,37,64,None,83,0.0,None,1.57
19901102,64,None,55,None,29,73,None,83,0.0,None,1.87
19901103,70,None,61,None,32,78,None,80,0.0,None,2.05
19901104,66,None,59,None,29,73,None,76,0.23,None,3.05
19901105,60,None,55,None,32,64,None,74,0.0,None,1.76
19901106,56,None,48,None,30,63,None,75,0.14,None,0.96
19901107,48,None,44,None,32,53,None,72,0.0,None,3.07
19901108,44,None,39,None,31,48,None,74,0.0,None,4.42
19901109,42,None,34,None,27,51,None,72,0.3,None,0.77
19901110,55,None,46,None,27,62,None,75,1.23,None,1.23
19901111,46,None,43,None,26,48,None,74,0.0,None,0.9
19901112,42,None,37,None,32,48,None,67,0.02,None,1.74
19901113,39,None,36,None,26,42,None,70,0.0,None,1.6
19901114,42,None,35,None,24,48,None,72,0.0,None,2.05
19901115,54,None,43,None,22,66,None,80,0.0,None,1.61
19901116,62,None,53,None,22,71,None,72,0.0,None,2.32
19901117,51,None,43,None,27,59,None,72,0.19,None,1.49
19901118,38,None,35,None,22,42,None,72,0.0,None,1.03
19901119,40,None,33,None,22,48,None,70,0.0,None,1.62
19901120,45,None,37,None,23,53,None,75,0.0,None,2.91
19901121,46,None,41,None,20,52,None,69,0.0,None,0.84
19901122,48,None,41,None,19,54,None,69,0.0,None,1.48
19901123,50,None,48,None,17,52,None,70,0.25,None,1.35
19901124,48,None,44,None,22,50,None,68,0.15,None,1.05
19901125,53,None,42,None,23,64,None,68,0.0,None,2.08
19901126,52,None,46,None,24,57,None,67,0.0,None,1.98
19901127,53,None,44,None,23,62,None,65,0.0,None,1.74
19901128,59,None,52,None,21,66,None,68,0.0,None,1.76
19901129,56,None,41,None,17,69,None,69,0.12,None,2.23
19901130,40,None,37,None,18,44,None,70,0.0,None,1.08
19901201,45,None,37,None,19,53,None,71,0.0,None,1.29
19901202,50,None,44,None,17,55,None,66,0.0,None,2.22
19901203,46,None,39,None,11,53,None,69,1.03,None,1.48
19901204,48,None,37,None,12,60,None,74,0.85,None,1.76
19901205,34,None,32,None,21,37,None,69,0.0,None,1.38
19901206,39,None,32,None,18,46,None,72,0.0,None,1.29
19901207,42,None,37,None,17,46,None,75,0.0,None,1.39
19901208,44,None,42,None,18,46,None,64,0.0,None,0.94
19901209,42,None,37,None,13,48,None,66,0.0,None,2.68
19901210,46,None,39,None,9,53,None,70,0.0,None,0.96
19901211,34,None,30,None,14,37,None,62,0.0,None,2.74
19901212,44,None,37,None,8,51,None,66,0.0,None,1.32
19901213,52,None,44,None,8,60,None,63,0.0,None,3.65
19901214,38,None,32,None,12,43,None,64,0.0,None,1.75
19901215,41,None,32,None,15,50,None,67,0.47,None,1.18
19901216,44,None,41,None,13,48,None,62,0.28,None,2.39
19901217,42,None,37,None,9,46,None,61,0.0,None,1.29
19901218,47,None,39,None,16,55,None,62,0.52,None,1.29
19901219,48,None,42,None,14,54,None,57,0.0,None,1.31
19901220,38,None,34,None,-2,42,None,61,0.0,None,1.07
19901221,50,None,45,None,-1,57,None,62,0.19,None,1.92
19901222,58,None,55,None,8,62,None,69,0.01,None,1.59
19901223,59,None,54,None,7,64,None,66,0.21,None,1.45
19901224,48,None,33,None,4,62,None,72,0.4,None,1.27
19901225,27,None,24,None,-1,30,None,64,0.0,None,1.27
19901226,32,None,28,None,5,37,None,62,0.0,None,2.62
19901227,26,None,23,None,9,30,None,63,0.01,None,1.17
19901228,30,None,24,None,12,37,None,65,0.64,None,1.25
19901229,40,None,37,None,12,43,None,68,0.0,None,1.26
19901230,51,None,42,None,3,60,None,63,0.0,None,1.56
19901231,44,None,28,None,3,61,None,63,0.11,None,1.31
19910101,32,None,26,None,8,37,None,60,0.0,None,1.33
19910102,42,None,37,None,9,46,None,60,0.0,None,1.52
19910103,37,None,35,None,10,39,None,63,0.0,None,2.53
19910104,32,None,28,None,4,36,None,66,0.0,None,2.02
19910105,34,None,30,None,9,39,None,64,0.0,None,1.25
19910106,42,None,39,None,8,44,None,72,0.0,None,1.56
19910107,33,None,26,None,4,39,None,62,0.0,None,1.13
19910108,26,None,21,None,3,30,None,64,0.0,None,1.19
19910109,32,None,28,None,1,37,None,66,0.37,None,0.79
19910110,34,None,30,None,2,39,None,59,0.0,None,1.42
19910111,26,None,21,None,4,33,None,62,0.56,None,1.34
19910112,34,None,32,None,1,37,None,68,0.71,None,0.97
19910113,32,None,28,None,4,37,None,63,0.0,None,1.23
19910114,32,None,26,None,7,37,None,64,0.0,None,2.04
19910115,41,None,34,None,0,48,None,62,0.0,None,0.88
19910116,45,None,37,None,2,53,None,59,0.72,None,1.74
19910117,44,None,39,None,-1,50,None,59,0.01,None,1.2
19910118,39,None,37,None,0,41,None,64,0.0,None,1.98
19910119,42,None,37,None,-3,48,None,64,0.0,None,0.76
19910120,46,None,41,None,0,52,None,61,0.0,None,1.41
19910121,31,None,17,None,-3,44,None,64,0.21,None,3.13
19910122,14,None,10,None,5,19,None,57,0.0,None,1.25
19910123,26,None,17,None,3,36,None,62,0.0,None,2.6
19910124,34,None,28,None,3,39,None,68,0.0,None,1.48
19910125,22,None,18,None,2,26,None,57,0.0,None,1.43
19910126,28,None,21,None,5,34,None,72,0.0,None,2.4
19910127,34,None,30,None,0,39,None,66,0.0,None,1.93
19910128,44,None,39,None,7,48,None,60,0.03,None,1.55
19910129,42,None,35,None,2,48,None,68,0.0,None,0.8
19910130,48,None,41,None,4,54,None,63,0.2,None,0.79
19910131,38,None,27,None,2,48,None,61,0.1,None,0.88
19910201,29,None,24,None,3,34,None,66,0.0,None,1.59
19910202,42,None,32,None,-1,52,None,59,0.0,None,1.75
19910203,53,None,42,None,1,64,None,64,0.0,None,1.08
19910204,58,None,48,None,10,68,None,68,0.0,None,1.72
19910205,59,None,48,None,6,70,None,70,0.0,None,1.18
19910206,48,None,41,None,4,55,None,69,0.22,None,1.51
19910207,42,None,39,None,5,44,None,52,0.15,None,2.89
19910208,43,None,41,None,-2,45,None,62,0.0,None,0.8
19910209,46,None,39,None,7,52,None,62,0.0,None,1.82
19910210,42,None,39,None,4,46,None,60,0.0,None,1.67
19910211,33,None,25,None,2,39,None,63,0.0,None,1.32
19910212,24,None,19,None,4,28,None,63,0.0,None,1.59
19910213,34,None,28,None,8,39,None,65,0.03,None,2.19
19910214,44,None,35,None,1,53,None,60,0.28,None,1.0
19910215,34,None,26,None,-7,42,None,74,0.01,None,1.57
19910216,21,None,16,None,2,26,None,69,0.0,None,1.02
19910217,30,None,24,None,2,37,None,66,0.04,None,0.94
19910218,36,None,32,None,0,39,None,67,0.22,None,1.67
19910219,40,None,37,None,9,53,None,66,0.21,None,1.7
19910220,52,None,43,None,3,61,None,70,0.01,None,1.5
19910221,46,None,37,None,6,54,None,79,0.0,None,1.65
19910222,52,None,39,None,9,64,None,70,0.0,None,1.6
19910223,32,None,24,None,8,39,None,66,0.0,None,0.9
19910224,34,None,24,None,6,43,None,73,0.0,None,1.7
19910225,40,None,36,None,12,44,None,68,0.0,None,1.49
19910226,34,None,32,None,9,37,None,62,0.66,None,1.04
19910227,32,None,30,None,9,35,None,73,0.0,None,1.79
19910228,39,None,33,None,10,45,None,66,0.0,None,1.56
19910301,48,None,36,None,8,60,None,71,0.0,None,2.23
19910302,57,None,50,None,13,64,None,67,0.29,None,2.44
19910303,51,None,45,None,10,57,None,65,1.12,None,2.26
19910304,50,None,42,None,7,57,None,69,0.33,None,1.53
19910305,46,None,39,None,9,52,None,72,0.0,None,0.72
19910306,46,None,37,None,14,55,None,64,0.17,None,2.47
19910307,46,None,37,None,14,54,None,69,0.04,None,1.9
19910308,36,None,30,None,14,41,None,74,0.0,None,1.2
19910309,36,None,28,None,14,44,None,75,0.0,None,2.18
19910310,36,None,30,None,12,43,None,78,0.0,None,1.52
19910311,33,None,27,None,15,39,None,70,0.0,None,1.4
19910312,36,None,26,None,15,45,None,69,0.0,None,1.83
19910313,36,None,30,None,19,43,None,83,0.0,None,3.15
19910314,38,None,37,None,18,39,None,75,0.1,None,1.41
19910315,37,None,35,None,14,39,None,74,0.14,None,1.61
19910316,44,None,36,None,19,53,None,77,0.0,None,1.12
19910317,49,None,39,None,15,59,None,74,0.0,None,1.39
19910318,48,None,45,None,13,52,None,75,0.42,None,2.05
19910319,48,None,43,None,10,54,None,72,0.09,None,1.38
19910320,50,None,44,None,19,55,None,82,0.0,None,1.18
19910321,44,None,39,None,18,48,None,70,0.0,None,2.0
19910322,42,None,39,None,19,45,None,76,0.02,None,3.15
19910323,40,None,39,None,19,41,None,74,0.3,None,1.06
19910324,46,None,39,None,17,52,None,74,0.05,None,1.63
19910325,46,None,42,None,18,50,None,77,0.0,None,1.55
19910326,48,None,42,None,20,53,None,72,0.0,None,1.26
19910327,48,None,44,None,23,52,None,83,0.06,None,1.2
19910328,60,None,46,None,23,75,None,83,0.0,None,2.83
19910329,55,None,46,None,25,62,None,86,0.08,None,1.9
19910330,40,None,34,None,23,46,None,79,0.25,None,2.65
19910331,39,None,32,None,24,46,None,82,0.0,None,2.1
19910401,42,None,37,None,27,46,None,80,0.1,None,1.89
19910402,44,None,39,None,32,48,None,79,0.0,None,1.66
19910403,46,None,37,None,25,55,None,77,0.0,None,1.59
19910404,51,None,41,None,24,61,None,76,0.0,None,1.74
19910405,56,None,48,None,25,63,None,74,0.02,None,2.12
19910406,64,None,53,None,22,75,None,80,0.0,None,2.45
19910407,74,None,63,None,22,86,None,91,0.0,None,2.0
19910408,78,None,68,None,25,89,None,89,0.0,None,2.03
