date,temperature,temperature_normal,min_temperature,min_temperature_normal,min_temperature_record,max_temperature,max_temperature_normal,max_temperature_record,precip,precipnormal,preciprecord
19960715,84,None,77,None,64,91,None,101,0.0,None,2.85
19960716,85,None,77,None,64,93,None,103,0.0,None,2.13
19960717,85,None,77,None,66,93,None,104,0.0,None,3.26
19960718,83,None,77,None,66,89,None,100,0.02,None,2.62
19960719,84,None,76,None,70,93,None,100,0.0,None,1.35
19960720,84,None,74,None,70,95,None,100,0.0,None,2.32
19960721,84,None,75,None,70,93,None,99,0.0,None,1.07
19960722,86,None,76,None,70,95,None,99,0.0,None,1.02
19960723,86,None,77,None,69,95,None,101,0.0,None,2.9
19960724,86,None,79,None,69,94,None,101,0.0,None,3.98
19960725,82,None,74,None,68,89,None,101,0.0,None,4.88
19960726,80,None,76,None,68,84,None,104,0.13,None,5.51
19960727,88,None,75,None,68,100,None,99,0.0,None,5.45
19960728,84,None,76,None,71,91,None,101,0.0,None,1.55
19960729,86,None,76,None,68,95,None,102,0.0,None,1.9
19960730,86,None,76,None,69,95,None,101,0.01,None,2.28
19960731,86,None,76,None,67,95,None,101,0.0,None,1.61
19960801,86,None,77,None,69,95,None,101,0.0,None,8.58
19960802,86,None,77,None,67,96,None,101,0.0,None,1.62
19960803,86,None,77,None,68,95,None,100,0.0,None,1.09
19960804,86,None,77,None,69,95,None,100,0.0,None,4.16
19960805,86,None,77,None,69,95,None,100,0.0,None,1.99
19960806,84,None,78,None,68,90,None,101,0.02,None,1.31
19960807,85,None,78,None,69,92,None,102,0.0,None,1.3
19960808,82,None,76,None,70,89,None,102,0.05,None,1.26
19960809,84,None,76,None,66,91,None,105,0.36,None,2.33
19960810,82,None,73,None,67,91,None,104,0.84,None,1.38
19960811,78,None,64,None,69,93,None,104,0.08,None,2.61
19960812,84,None,75,None,62,93,None,102,0.0,None,2.02
19960813,83,None,73,None,63,93,None,106,0.38,None,2.73
19960814,80,None,75,None,67,86,None,101,0.0,None,4.18
19960815,81,None,75,None,66,87,None,101,0.08,None,5.52
19960816,82,None,72,None,65,91,None,100,0.0,None,2.16
19960817,81,None,72,None,66,90,None,102,0.08,None,2.17
19960818,80,None,74,None,67,87,None,102,0.07,None,0.93
19960819,81,None,73,None,69,89,None,103,1.16,None,3.58
19960820,82,None,72,None,66,91,None,101,0.0,None,2.45
19960821,81,None,75,None,60,87,None,101,0.02,None,2.05
19960822,76,None,74,None,62,77,None,106,0.96,None,1.45
19960823,80,None,74,None,64,85,None,101,1.07,None,1.99
19960824,80,None,75,None,65,86,None,100,0.0,None,1.67
19960825,80,None,73,None,67,86,None,98,0.0,None,1.81
19960826,80,None,73,None,66,86,None,100,0.7,None,12.07
19960827,80,None,73,None,65,88,None,106,0.02,None,14.58
19960828,81,None,75,None,65,87,None,103,0.53,None,9.41
19960829,80,None,74,None,65,86,None,103,0.56,None,3.37
19960830,76,None,73,None,66,77,None,102,0.86,None,3.1
19960831,78,None,73,None,68,84,None,104,0.0,None,6.7
19960901,78,None,73,None,66,84,None,104,0.01,None,2.87
19960902,80,None,74,None,68,87,None,104,0.0,None,1.27
19960903,82,None,73,None,65,91,None,103,1.27,None,3.33
19960904,82,None,74,None,59,91,None,108,0.0,None,3.05
19960905,80,None,74,None,53,87,None,107,0.0,None,4.62
19960906,80,None,73,None,59,87,None,97,0.0,None,2.31
19960907,81,None,74,None,64,88,None,98,0.42,None,2.83
19960908,80,None,74,None,58,86,None,97,0.03,None,1.8
19960909,80,None,75,None,58,85,None,98,0.5,None,2.34
19960910,82,None,74,None,64,91,None,98,0.0,None,3.41
19960911,80,None,72,None,62,88,None,100,0.0,None,5.87
19960912,80,None,72,None,55,87,None,99,0.0,None,2.12
19960913,78,None,73,None,54,84,None,101,0.0,None,8.08
19960914,80,None,72,None,55,87,None,98,0.0,None,2.37
19960915,82,None,75,None,56,88,None,96,0.0,None,2.85
19960916,85,None,78,None,59,92,None,96,0.04,None,2.22
19960917,84,None,77,None,58,90,None,97,0.18,None,2.59
19960918,80,None,75,None,57,83,None,97,0.0,None,2.32
19960919,80,None,72,None,55,88,None,101,0.0,None,8.83
19960920,78,None,70,None,59,85,None,98,0.32,None,2.64
19960921,80,None,73,None,52,88,None,100,0.0,None,3.28
19960922,78,None,69,None,53,86,None,99,0.0,None,3.86
19960923,78,None,69,None,54,88,None,96,0.0,None,4.6
19960924,78,None,72,None,54,85,None,94,0.03,None,2.6
19960925,80,None,72,None,55,88,None,97,0.1,None,1.76
19960926,82,None,75,None,53,88,None,97,0.19,None,2.31
19960927,72,None,60,None,46,84,None,98,0.65,None,5.62
19960928,66,None,58,None,49,73,None,97,0.0,None,1.3
19960929,66,None,56,None,50,75,None,96,0.0,None,1.7
19960930,68,None,58,None,52,77,None,94,0.0,None,1.15
19961001,70,None,59,None,49,82,None,97,0.0,None,0.89
19961002,80,None,73,None,51,87,None,97,0.0,None,2.24
19961003,78,None,72,None,48,84,None,93,0.0,None,5.14
19961004,74,None,69,None,48,78,None,93,0.0,None,2.78
19961005,69,None,66,None,49,71,None,93,0.4,None,4.53
19961006,72,None,64,None,41,79,None,94,0.0,None,2.37
19961007,73,None,65,None,47,81,None,95,0.0,None,9.95
19961008,72,None,63,None,43,81,None,96,0.0,None,2.0
19961009,70,None,59,None,43,80,None,95,0.0,None,5.11
19961010,72,None,61,None,48,84,None,95,0.0,None,1.26
19961011,67,None,59,None,48,75,None,93,0.0,None,3.89
19961012,68,None,59,None,45,78,None,94,0.0,None,2.71
19961013,70,None,58,None,42,81,None,94,0.0,None,3.38
19961014,71,None,65,None,46,77,None,93,0.0,None,5.42
19961015,73,None,65,None,45,81,None,93,0.0,None,5.06
19961016,75,None,71,None,45,79,None,94,0.22,None,6.96
19961017,80,None,71,None,45,88,None,92,0.0,None,7.86
19961018,68,None,60,None,40,75,None,94,0.0,None,7.23
19961019,64,None,53,None,40,75,None,90,0.0,None,1.28
19961020,72,None,63,None,37,81,None,92,0.0,None,7.02
19961021,78,None,73,None,40,83,None,91,0.0,None,1.5
19961022,64,None,46,None,45,77,None,90,0.03,None,2.05
19961023,58,None,43,None,37,73,None,90,0.0,None,2.25
19961024,62,None,57,None,36,67,None,90,0.86,None,4.53
19961025,68,None,62,None,42,73,None,92,0.7,None,4.7
19961026,75,None,67,None,41,83,None,90,0.05,None,4.6
19961027,78,None,74,None,37,82,None,92,0.0,None,1.43
19961028,76,None,70,None,39,81,None,89,0.0,None,1.57
19961029,75,None,68,None,39,82,None,89,0.0,None,2.65
19961030,78,None,72,None,38,84,None,89,0.0,None,4.86
19961031,76,None,71,None,33,82,None,90,0.0,None,5.3
19961101,70,None,55,None,34,85,None,90,0.0,None,3.08
19961102,58,None,49,None,34,66,None,90,0.01,None,5.63
19961103,56,None,46,None,28,66,None,90,0.0,None,4.35
19961104,61,None,48,None,33,74,None,88,0.0,None,2.29
19961105,74,None,68,None,32,79,None,90,0.0,None,4.3
19961106,74,None,65,None,36,82,None,89,0.0,None,1.98
19961107,66,None,53,None,30,77,None,89,0.14,None,1.09
19961108,56,None,44,None,31,69,None,89,0.0,None,2.12
19961109,54,None,41,None,33,67,None,87,0.0,None,1.88
19961110,60,None,46,None,33,75,None,87,0.0,None,1.74
19961111,65,None,51,None,34,79,None,86,0.0,None,4.28
19961112,66,None,56,None,26,76,None,86,0.0,None,1.56
19961113,66,None,58,None,30,73,None,86,0.0,None,4.05
19961114,67,None,58,None,31,76,None,86,0.0,None,2.76
19961115,70,None,66,None,28,74,None,87,0.0,None,2.29
19961116,74,None,69,None,30,79,None,86,0.02,None,4.19
19961117,73,None,63,None,33,82,None,85,0.01,None,3.36
19961118,65,None,59,None,28,71,None,86,0.0,None,3.18
19961119,72,None,65,None,31,78,None,84,0.01,None,2.84
19961120,74,None,65,None,28,82,None,84,0.0,None,1.33
19961121,74,None,68,None,28,81,None,84,0.0,None,2.33
19961122,64,None,61,None,28,68,None,86,0.0,None,1.69
19961123,72,None,64,None,30,80,None,84,0.0,None,3.11
19961124,56,None,38,None,30,74,None,86,0.34,None,2.46
19961125,41,None,36,None,24,46,None,86,0.01,None,1.82
19961126,44,None,36,None,30,51,None,87,0.0,None,3.05
19961127,46,None,40,None,25,51,None,86,0.0,None,3.05
19961128,52,None,46,None,28,57,None,84,0.0,None,1.61
19961129,64,None,55,None,27,73,None,85,0.22,None,2.12
19961130,65,None,54,None,25,74,None,82,0.02,None,1.05
19961201,50,None,41,None,30,58,None,83,0.0,None,2.71
19961202,52,None,36,None,33,67,None,84,0.0,None,3.43
19961203,58,None,49,None,32,68,None,85,0.0,None,2.25
19961204,58,None,54,None,32,63,None,83,0.03,None,2.55
19961205,66,None,58,None,27,73,None,84,0.0,None,2.8
19961206,67,None,58,None,21,76,None,81,0.0,None,1.17
19961207,65,None,55,None,19,75,None,82,0.0,None,4.95
19961208,56,None,46,None,27,67,None,83,0.0,None,2.99
19961209,58,None,42,None,28,73,None,82,0.0,None,2.52
19961210,68,None,60,None,24,77,None,82,0.0,None,3.26
19961211,72,None,66,None,26,79,None,82,0.0,None,2.24
19961212,70,None,63,None,23,76,None,82,0.0,None,1.49
19961213,64,None,54,None,23,73,None,81,0.0,None,1.91
19961214,70,None,64,None,27,77,None,82,0.0,None,1.88
19961215,55,None,39,None,25,70,None,81,1.34,None,2.13
19961216,40,None,36,None,23,44,None,82,0.43,None,1.8
19961217,47,None,33,None,22,59,None,82,0.0,None,4.18
19961218,34,None,30,None,24,39,None,81,0.0,None,1.65
19961219,34,None,24,None,25,43,None,81,0.0,None,2.37
19961220,37,None,27,None,26,47,None,81,0.0,None,1.6
19961221,58,None,43,None,23,73,None,82,0.0,None,2.68
19961222,69,None,65,None,15,73,None,82,0.01,None,2.82
19961223,71,None,65,None,9,77,None,83,0.0,None,1.67
19961224,52,None,40,None,15,64,None,82,0.0,None,1.68
19961225,46,None,37,None,13,56,None,83,0.0,None,2.04
19961226,63,None,54,None,21,72,None,82,0.15,None,2.47
19961227,62,None,58,None,31,66,None,82,0.0,None,1.38
19961228,72,None,63,None,30,80,None,82,0.0,None,1.76
19961229,69,None,63,None,19,75,None,81,0.0,None,4.45
19961230,68,None,62,None,22,75,None,83,0.06,None,1.88
19961231,67,None,60,None,22,72,None,81,0.02,None,1.3
19970101,64,None,61,None,25,66,None,82,0.0,None,3.61
19970102,70,None,64,None,16,75,None,82,0.0,None,1.64
19970103,74,None,69,None,19,78,None,82,0.0,None,1.77
19970104,72,None,66,None,22,77,None,78,0.0,None,1.86
19970105,65,None,57,None,25,72,None,81,0.0,None,1.35
19970106,50,None,43,None,25,57,None,80,0.1,None,2.13
19970107,42,None,40,None,19,43,None,79,0.05,None,2.27
19970108,38,None,37,None,21,39,None,80,0.28,None,0.93
19970109,41,None,32,None,21,50,None,83,0.0,None,4.06
19970110,50,None,35,None,17,64,None,83,0.0,None,1.35
19970111,37,None,29,None,15,45,None,80,0.0,None,1.96
19970112,35,None,31,None,17,39,None,80,0.38,None,2.17
19970113,32,None,30,None,23,34,None,81,0.37,None,2.09
19970114,33,None,31,None,19,35,None,84,0.0,None,1.88
19970115,48,None,35,None,25,60,None,79,0.0,None,1.35
19970116,46,None,40,None,25,53,None,82,0.0,None,1.84
19970117,38,None,32,None,19,44,None,80,0.0,None,2.38
19970118,40,None,33,None,20,48,None,81,0.0,None,2.24
19970119,50,None,38,None,12,62,None,81,0.0,None,3.41
19970120,58,None,53,None,19,63,None,82,0.23,None,2.3
19970121,62,None,55,None,20,69,None,81,0.25,None,3.97
19970122,66,None,58,None,18,72,None,82,0.0,None,2.35
19970123,64,None,59,None,5,69,None,85,0.1,None,1.42
19970124,69,None,59,None,17,77,None,83,0.0,None,2.3
19970125,58,None,50,None,24,67,None,82,0.0,None,0.93
19970126,62,None,49,None,24,74,None,83,0.0,None,1.56
19970127,60,None,43,None,18,76,None,83,4.1,None,4.1
19970128,38,None,33,None,26,43,None,82,0.0,None,0.94
19970129,48,None,40,None,25,55,None,81,0.0,None,2.14
19970130,48,None,36,None,12,61,None,82,0.0,None,1.7
19970131,54,None,41,None,10,66,None,83,0.0,None,1.92
19970201,66,None,57,None,15,76,None,81,0.0,None,3.88
19970202,72,None,66,None,14,78,None,82,0.0,None,0.94
19970203,70,None,65,None,19,75,None,81,0.03,None,2.4
19970204,66,None,59,None,24,73,None,81,0.0,None,2.6
19970205,56,None,49,None,24,64,None,84,0.0,None,2.27
19970206,51,None,47,None,25,55,None,81,0.0,None,1.83
19970207,54,None,46,None,26,62,None,85,0.4,None,1.96
19970208,47,None,44,None,15,50,None,86,0.0,None,1.02
19970209,46,None,42,None,17,51,None,87,0.02,None,3.71
19970210,50,None,45,None,26,55,None,85,0.01,None,2.24
19970211,48,None,40,None,20,55,None,83,0.02,None,1.84
19970212,60,None,48,None,25,73,None,85,3.54,None,3.54
19970213,48,None,45,None,26,52,None,84,0.0,None,0.99
19970214,48,None,42,None,27,52,None,81,0.0,None,1.8
19970215,50,None,40,None,31,60,None,84,0.0,None,1.05
19970216,52,None,37,None,28,66,None,83,0.0,None,1.42
19970217,56,None,43,None,28,69,None,84,0.0,None,0.87
19970218,61,None,51,None,21,71,None,87,0.0,None,2.57
19970219,67,None,62,None,26,72,None,87,0.04,None,0.48
19970220,66,None,62,None,32,71,None,85,1.78,None,1.78
19970221,64,None,52,None,27,74,None,86,0.0,None,2.56
19970222,56,None,48,None,24,63,None,86,0.0,None,1.81
19970223,55,None,52,None,30,57,None,86,0.0,None,2.88
19970224,51,None,49,None,26,53,None,84,0.76,None,2.68
19970225,51,None,47,None,26,57,None,83,0.0,None,1.69
19970226,62,None,51,None,27,71,None,86,0.14,None,1.51
19970227,54,None,48,None,25,60,None,87,0.01,None,0.71
19970228,66,None,56,None,29,75,None,84,0.0,None,1.35
19970301,71,None,69,None,29,73,None,85,0.13,None,2.94
19970302,60,None,49,None,24,71,None,83,0.04,None,1.35
19970303,58,None,44,None,22,73,None,86,0.0,None,1.78
19970304,65,None,54,None,27,76,None,81,0.0,None,1.28
19970305,66,None,54,None,27,77,None,86,0.0,None,4.79
19970306,56,None,46,None,26,66,None,85,0.0,None,1.47
19970307,58,None,50,None,29,66,None,87,0.0,None,1.28
19970308,66,None,59,None,31,73,None,87,0.0,None,0.97
19970309,71,None,63,None,27,79,None,86,0.0,None,2.91
19970310,72,None,65,None,28,79,None,89,0.0,None,1.03
19970311,66,None,63,None,28,69,None,87,0.24,None,1.15
19970312,66,None,63,None,26,68,None,87,1.86,None,1.86
19970313,71,None,63,None,25,79,None,89,0.0,None,1.93
19970314,62,None,53,None,29,70,None,88,0.0,None,3.09
19970315,56,None,51,None,37,62,None,90,0.0,None,1.66
19970316,54,None,49,None,34,59,None,85,0.71,None,2.28
19970317,67,None,59,None,37,75,None,87,0.85,None,5.0
19970318,68,None,63,None,34,72,None,89,0.83,None,2.01
19970319,56,None,49,None,25,61,None,86,0.0,None,4.46
19970320,58,None,46,None,29,70,None,84,0.0,None,1.71
19970321,64,None,50,None,34,79,None,84,0.0,None,1.59
19970322,68,None,56,None,33,80,None,90,0.0,None,1.46
19970323,70,None,62,None,34,77,None,89,0.01,None,2.66
19970324,68,None,60,None,36,76,None,85,0.0,None,2.35
19970325,70,None,60,None,37,78,None,88,0.79,None,1.77
19970326,63,None,56,None,31,70,None,88,0.0,None,3.45
19970327,66,None,59,None,31,73,None,88,0.0,None,2.04
19970328,76,None,69,None,33,82,None,91,0.0,None,1.76
19970329,76,None,70,None,35,83,None,91,0.0,None,1.8
19970330,68,None,62,None,35,73,None,96,0.6,None,1.57
19970331,63,None,60,None,32,66,None,88,0.0,None,2.5
19970401,64,None,60,None,35,69,None,89,0.05,None,2.61
19970402,66,None,63,None,39,69,None,88,0.02,None,1.56
19970403,67,None,65,None,34,69,None,88,0.5,None,1.44
19970404,72,None,69,None,39,76,None,87,0.7,None,2.94
19970405,66,None,57,None,40,74,None,90,0.57,None,2.99
19970406,67,None,53,None,41,81,None,86,0.0,None,3.68
19970407,66,None,57,None,35,75,None,90,0.0,None,1.55
19970408,64,None,61,None,34,66,None,90,0.13,None,5.38
19970409,65,None,55,None,38,75,None,92,0.0,None,3.08
19970410,66,None,58,None,37,75,None,93,0.02,None,0.9
19970411,64,None,54,None,38,73,None,91,0.21,None,1.97
19970412,53,None,44,None,38,62,None,89,0.01,None,1.94
19970413,52,None,45,None,32,59,None,91,0.0,None,2.23
19970414,58,None,52,None,37,64,None,89,0.0,None,5.18
19970415,58,None,48,None,37,68,None,90,0.0,None,1.68
19970416,61,None,48,None,39,74,None,92,0.0,None,1.94
19970417,66,None,55,None,43,76,None,90,0.0,None,4.5
19970418,62,None,54,None,46,69,None,91,0.0,None,5.16
19970419,65,None,58,None,40,72,None,88,0.54,None,1.77
19970420,68,None,57,None,42,78,None,91,0.0,None,3.62
19970421,74,None,65,None,46,84,None,87,0.0,None,1.54
19970422,74,None,65,None,38,81,None,90,0.0,None,1.78
19970423,68,None,57,None,45,80,None,91,0.0,None,1.11
19970424,68,None,61,None,49,76,None,90,0.0,None,4.72
19970425,64,None,58,None,46,68,None,91,3.72,None,3.9
19970426,62,None,59,None,46,66,None,91,0.05,None,2.56
19970427,58,None,54,None,53,60,None,94,0.65,None,6.2
19970428,64,None,54,None,51,74,None,94,0.0,None,2.68
19970429,68,None,55,None,50,81,None,90,0.0,None,1.74
19970430,74,None,67,None,46,81,None,92,0.0,None,1.12
19970501,74,None,66,None,51,82,None,94,0.0,None,2.1
19970502,77,None,71,None,50,83,None,92,0.02,None,4.36
19970503,72,None,64,None,48,81,None,96,0.0,None,9.48
19970504,68,None,60,None,44,77,None,94,0.0,None,1.91
19970505,68,None,59,None,50,77,None,94,0.0,None,1.63
19970506,70,None,60,None,51,81,None,94,0.0,None,1.67
19970507,72,None,64,None,52,81,None,96,0.0,None,3.38
19970508,74,None,65,None,52,84,None,94,0.0,None,4.26
19970509,74,None,64,None,50,83,None,97,0.55,None,3.36
19970510,65,None,62,None,52,68,None,91,0.02,None,6.35
19970511,69,None,65,None,49,73,None,92,0.0,None,3.6
19970512,72,None,64,None,50,79,None,93,1.08,None,3.44
19970513,71,None,62,None,51,80,None,92,0.0,None,3.6
19970514,74,None,63,None,52,86,None,93,0.0,None,1.01
19970515,76,None,68,None,50,83,None,94,0.88,None,4.38
19970516,75,None,68,None,52,82,None,93,0.02,None,1.72
19970517,76,None,68,None,47,84,None,95,0.0,None,3.28
19970518,76,None,71,None,53,82,None,93,0.77,None,2.54
19970519,78,None,71,None,54,86,None,94,0.0,None,3.07
19970520,77,None,71,None,56,83,None,95,0.54,None,4.21
19970521,76,None,69,None,58,83,None,95,0.0,None,6.33
19970522,72,None,68,None,60,75,None,96,1.63,None,2.73
19970523,74,None,68,None,55,81,None,93,0.04,None,3.58
19970524,75,None,68,None,57,82,None,95,2.39,None,3.5
19970525,77,None,68,None,57,86,None,94,0.0,None,3.95
19970526,81,None,73,None,60,89,None,97,0.0,None,3.24
19970527,82,None,75,None,55,89,None,97,0.0,None,2.64
19970528,78,None,72,None,55,85,None,97,0.0,None,3.36
19970529,76,None,71,None,56,81,None,97,0.22,None,2.35
19970530,78,None,69,None,58,86,None,99,0.0,None,2.86
19970531,75,None,66,None,58,84,None,100,0.38,None,3.99
19970601,73,None,63,None,56,83,None,100,0.0,None,3.89
19970602,76,None,65,None,59,87,None,98,0.0,None,2.91
19970603,78,None,69,None,58,88,None,97,0.0,None,1.99
19970604,78,None,71,None,61,86,None,97,0.0,None,4.86
19970605,80,None,73,None,59,86,None,102,0.12,None,8.53
19970606,80,None,73,None,61,87,None,101,0.0,None,1.86
19970607,78,None,73,None,64,84,None,98,0.15,None,3.22
19970608,80,None,74,None,66,85,None,97,0.0,None,5.03
19970609,78,None,73,None,65,84,None,98,0.01,None,6.49
19970610,79,None,72,None,57,86,None,96,0.03,None,2.3
19970611,82,None,73,None,57,90,None,96,0.0,None,5.9
19970612,83,None,74,None,60,92,None,97,0.0,None,4.46
19970613,83,None,75,None,64,91,None,100,0.0,None,2.07
19970614,86,None,77,None,64,94,None,101,0.0,None,2.38
19970615,84,None,77,None,58,90,None,101,0.0,None,5.75
19970616,83,None,75,None,61,91,None,100,0.0,None,3.62
19970617,78,None,69,None,63,88,None,102,0.44,None,2.43
19970618,82,None,76,None,65,87,None,101,0.63,None,5.63
19970619,80,None,74,None,62,87,None,101,0.48,None,9.29
19970620,81,None,73,None,66,89,None,99,0.0,None,1.45
19970621,79,None,71,None,66,87,None,99,1.49,None,3.32
19970622,81,None,73,None,66,89,None,101,0.11,None,1.55
19970623,84,None,78,None,67,89,None,98,0.0,None,1.92
19970624,82,None,74,None,68,91,None,101,0.0,None,4.16
19970625,82,None,75,None,64,90,None,102,0.31,None,3.77
19970626,82,None,74,None,64,90,None,102,2.31,None,7.24
19970627,82,None,74,None,65,89,None,99,0.0,None,1.5
19970628,82,None,76,None,64,89,None,101,0.0,None,1.14
19970629,82,None,74,None,64,91,None,105,0.06,None,2.81
19970630,84,None,76,None,66,91,None,99,0.21,None,1.77
19970701,84,None,75,None,67,92,None,100,0.0,None,3.92
19970702,84,None,74,None,68,93,None,101,0.0,None,4.97
19970703,85,None,75,None,69,95,None,99,0.0,None,2.05
19970704,84,None,74,None,69,95,None,100,0.0,None,6.0
19970705,86,None,78,None,70,95,None,103,0.0,None,2.79
19970706,84,None,75,None,68,92,None,100,0.0,None,2.12
19970707,84,None,76,None,68,93,None,100,0.0,None,7.07
19970708,84,None,77,None,70,91,None,105,0.03,None,1.38
19970709,84,None,78,None,66,90,None,103,0.0,None,2.42
19970710,84,None,75,None,66,93,None,100,0.0,None,2.23
19970711,85,None,76,None,70,94,None,100,0.0,None,3.43
19970712,86,None,77,None,68,94,None,101,0.0,None,4.25
19970713,86,None,75,None,68,96,None,101,0.0,None,2.63
19970714,84,None,73,None,66,94,None,101,0.55,None,1.77
19970715,84,None,75,None,64,93,None,101,0.0,None,2.85
19970716,86,None,77,None,64,94,None,103,0.0,None,2.13
19970717,82,None,75,None,66,88,None,104,0.49,None,3.26
19970718,84,None,74,None,66,93,None,100,0.0,None,2.62
19970719,84,None,77,None,70,91,None,100,0.0,None,1.35
19970720,85,None,78,None,70,92,None,100,0.0,None,2.32
19970721,84,None,77,None,70,91,None,99,0.0,None,1.07
19970722,85,None,77,None,70,93,None,99,0.0,None,1.02
19970723,86,None,77,None,69,94,None,101,0.0,None,2.9
19970724,86,None,78,None,69,93,None,101,0.0,None,3.98
19970725,85,None,78,None,68,92,None,101,0.0,None,4.88
19970726,86,None,78,None,68,94,None,104,0.0,None,5.51
19970727,86,None,77,None,68,94,None,99,0.15,None,5.45
19970728,86,None,78,None,71,95,None,101,0.67,None,1.55
19970729,85,None,78,None,68,92,None,102,0.5,None,1.9
19970730,82,None,77,None,69,88,None,101,0.12,None,2.28
19970731,84,None,76,None,67,91,None,101,0.01,None,1.61
19970801,85,None,78,None,69,92,None,101,0.01,None,8.58
19970802,82,None,75,None,67,90,None,101,0.0,None,1.62
19970803,84,None,78,None,68,91,None,100,0.0,None,1.09
19970804,84,None,75,None,69,92,None,100,0.0,None,4.16
19970805,86,None,75,None,69,97,None,100,0.0,None,1.99
19970806,86,None,77,None,68,94,None,101,0.0,None,1.31
19970807,86,None,77,None,69,94,None,102,0.0,None,1.3
19970808,77,None,71,None,70,83,None,102,0.59,None,1.26
19970809,85,None,77,None,66,93,None,105,0.0,None,2.33
19970810,86,None,79,None,67,93,None,104,0.0,None,1.38
19970811,86,None,77,None,69,94,None,104,0.0,None,2.61
19970812,84,None,77,None,62,91,None,102,0.13,None,2.02
19970813,86,None,77,None,63,94,None,106,0.15,None,2.73
19970814,85,None,77,None,67,93,None,101,0.0,None,4.18
19970815,86,None,79,None,66,93,None,101,0.0,None,5.52
19970816,86,None,79,None,65,94,None,100,0.0,None,2.16
19970817,87,None,79,None,66,95,None,102,0.0,None,2.17
19970818,84,None,77,None,67,91,None,102,0.16,None,0.93
19970819,85,None,76,None,69,94,None,103,0.02,None,3.58
19970820,86,None,76,None,66,96,None,101,0.0,None,2.45
19970821,88,None,78,None,60,97,None,101,0.0,None,2.05
19970822,86,None,77,None,62,95,None,106,0.0,None,1.45
19970823,79,None,72,None,64,86,None,101,0.39,None,1.99
19970824,80,None,72,None,65,87,None,100,0.0,None,1.67
19970825,80,None,72,None,67,88,None,98,30.07,None,1.81
19970826,81,None,72,None,66,90,None,100,0.0,None,12.07
19970827,83,None,75,None,65,91,None,106,0.0,None,14.58
19970828,82,None,73,None,65,91,None,103,0.0,None,9.41
19970829,82,None,72,None,65,93,None,103,0.0,None,3.37
19970830,83,None,74,None,66,92,None,102,0.0,None,3.1
19970831,84,None,74,None,68,93,None,104,0.0,None,6.7
19970901,84,None,78,None,66,90,None,104,0.0,None,2.87
19970902,84,None,72,None,68,95,None,104,0.83,None,1.27
19970903,84,None,76,None,65,91,None,103,0.0,None,3.33
19970904,82,None,77,None,59,86,None,108,0.0,None,3.05
19970905,80,None,71,None,53,88,None,107,0.0,None,4.62
19970906,82,None,72,None,59,91,None,97,0.0,None,2.31
19970907,82,None,76,None,64,88,None,98,0.0,None,2.83
19970908,83,None,74,None,58,92,None,97,0.0,None,1.8
19970909,82,None,71,None,58,94,None,98,0.9,None,2.34
19970910,80,None,70,None,64,90,None,98,0.0,None,3.41
19970911,82,None,74,None,62,90,None,100,0.0,None,5.87
19970912,82,None,74,None,55,90,None,99,0.0,None,2.12
19970913,82,None,74,None,54,91,None,101,0.0,None,8.08
19970914,83,None,75,None,55,91,None,98,0.0,None,2.37
19970915,84,None,74,None,56,93,None,96,0.0,None,2.85
19970916,82,None,74,None,59,91,None,96,0.0,None,2.22
19970917,83,None,74,None,58,92,None,97,0.01,None,2.59
19970918,83,None,75,None,57,91,None,97,0.0,None,2.32
19970919,82,None,73,None,55,92,None,101,0.0,None,8.83
19970920,84,None,77,None,59,92,None,98,0.0,None,2.64
19970921,80,None,75,None,52,84,None,100,1.28,None,3.28
19970922,78,None,75,None,53,80,None,99,3.86,None,3.86
19970923,80,None,75,None,54,84,None,96,0.24,None,4.6
19970924,75,None,71,None,54,79,None,94,0.0,None,2.6
19970925,72,None,67,None,55,78,None,97,0.0,None,1.76
19970926,74,None,63,None,53,84,None,97,0.0,None,2.31
19970927,74,None,63,None,46,84,None,98,0.0,None,5.62
19970928,74,None,63,None,49,86,None,97,0.0,None,1.3
19970929,78,None,68,None,50,87,None,96,0.0,None,1.7
19970930,78,None,67,None,52,88,None,94,0.0,None,1.15
19971001,79,None,70,None,49,88,None,97,0.0,None,0.89
19971002,77,None,69,None,51,85,None,97,0.0,None,2.24
19971003,74,None,64,None,48,84,None,93,0.0,None,5.14
19971004,76,None,69,None,48,83,None,93,0.0,None,2.78
19971005,79,None,73,None,49,85,None,93,0.96,None,4.53
19971006,78,None,72,None,41,84,None,94,0.65,None,2.37
19971007,74,None,70,None,47,77,None,95,0.56,None,9.95
19971008,76,None,73,None,43,80,None,96,1.04,None,2.0
19971009,78,None,75,None,43,81,None,95,0.15,None,5.11
19971010,78,None,74,None,48,81,None,95,0.05,None,1.26
19971011,76,None,73,None,48,79,None,93,1.06,None,3.89
19971012,80,None,75,None,45,84,None,94,0.04,None,2.71
19971013,70,None,60,None,42,78,None,94,1.2,None,3.38
19971014,64,None,55,None,46,72,None,93,0.0,None,5.42
19971015,63,None,53,None,45,73,None,93,0.0,None,5.06
19971016,64,None,54,None,45,74,None,94,0.0,None,6.96
19971017,64,None,55,None,45,74,None,92,0.0,None,7.86
19971018,66,None,55,None,40,78,None,94,0.0,None,7.23
19971019,70,None,58,None,40,81,None,90,0.0,None,1.28
19971020,71,None,60,None,37,82,None,92,0.0,None,7.02
19971021,72,None,62,None,40,82,None,91,0.0,None,1.5
