date,temperature,min_temperature,max_temperature,precip,icon
19900101,47.0,39.0,55.0,0.02,rain
19900102,50.0,46.0,54.0,0.0,rain
19900103,61.0,54.0,68.0,0.51,tstorms
19900104,61.0,53.0,68.0,0.01,hazy
19900105,50.0,48.0,53.0,0.21,rain
19900106,50.0,48.0,51.0,0.93,rain
19900107,52.0,44.0,59.0,0.03,rain
19900108,54.0,39.0,68.0,0.0,clear
19900109,60.0,46.0,75.0,0.0,mostlysunny
19900110,62.0,50.0,73.0,0.0,hazy
19900111,64.0,54.0,73.0,0.01,hazy
19900112,56.0,48.0,64.0,0.0,hazy
19900113,47.0,39.0,55.0,0.0,partlycloudy
19900114,62.0,51.0,72.0,0.0,mostlycloudy
19900115,68.0,60.0,75.0,0.0,hazy
19900116,67.0,61.0,73.0,0.01,hazy
19900117,72.0,69.0,75.0,0.02,rain
19900118,73.0,69.0,77.0,0.03,rain
19900119,66.0,60.0,73.0,0.36,rain
19900120,56.0,53.0,60.0,0.04,rain
19900121,57.0,48.0,66.0,0.0,partlycloudy
19900122,56.0,43.0,70.0,0.0,partlysunny
19900123,60.0,48.0,71.0,0.0,rain
19900124,64.0,57.0,71.0,0.51,rain
19900125,52.0,44.0,59.0,0.0,partlycloudy
19900126,52.0,37.0,66.0,0.0,mostlysunny
19900127,65.0,57.0,73.0,0.0,cloudy
19900128,59.0,48.0,68.0,0.88,rain
19900129,51.0,42.0,60.0,0.0,partlycloudy
19900130,58.0,46.0,71.0,0.0,partlysunny
19900131,62.0,54.0,71.0,0.0,cloudy
19900201,66.0,59.0,72.0,0.5,tstorms
19900202,68.0,60.0,75.0,10.0,rain
19900203,60.0,48.0,73.0,0.47,tstorms
19900204,52.0,41.0,62.0,0.0,mostlysunny
19900205,48.0,42.0,55.0,0.0,partlysunny
19900206,60.0,55.0,66.0,0.02,rain
19900207,62.0,57.0,68.0,0.0,hazy
19900208,67.0,61.0,73.0,0.39,rain
19900209,68.0,62.0,73.0,0.31,tstorms
19900210,58.0,52.0,64.0,0.0,partlycloudy
19900211,58.0,44.0,72.0,0.0,clear
19900212,60.0,46.0,73.0,0.0,hazy
19900213,66.0,57.0,75.0,0.0,partlysunny
19900214,70.0,66.0,73.0,0.0,rain
19900215,74.0,69.0,80.0,0.31,tstorms
19900216,62.0,54.0,68.0,0.04,tstorms
19900217,50.0,48.0,53.0,0.0,cloudy
19900218,50.0,46.0,53.0,0.22,rain
19900219,58.0,52.0,64.0,0.0,hazy
19900220,57.0,50.0,64.0,0.0,partlysunny
19900221,60.0,52.0,66.0,0.54,tstorms
19900222,57.0,45.0,69.0,0.0,hazy
19900223,56.0,43.0,69.0,0.0,clear
19900224,60.0,46.0,75.0,0.0,clear
19900225,60.0,48.0,73.0,0.0,clear
19900226,62.0,55.0,70.0,0.0,partlysunny
19900227,65.0,57.0,73.0,0.0,hazy
19900228,64.0,55.0,71.0,1.14,tstorms
19900301,50.0,46.0,54.0,0.21,rain
19900302,50.0,44.0,57.0,0.0,hazy
19900303,55.0,44.0,66.0,0.0,mostlysunny
19900304,58.0,46.0,69.0,0.0,partlycloudy
19900305,62.0,53.0,72.0,0.0,partlysunny
19900306,67.0,62.0,72.0,0.01,hazy
19900307,71.0,69.0,73.0,0.02,rain
19900308,74.0,68.0,79.0,0.0,hazy
19900309,74.0,68.0,79.0,0.0,hazy
19900310,73.0,69.0,77.0,0.0,cloudy
19900311,74.0,70.0,77.0,0.0,rain
19900312,70.0,66.0,75.0,0.43,tstorms
19900313,72.0,68.0,75.0,0.1,rain
19900314,65.0,57.0,73.0,0.15,rain
19900315,58.0,53.0,64.0,0.05,tstorms
19900316,60.0,52.0,69.0,0.0,partlycloudy
19900317,62.0,50.0,75.0,0.0,rain
19900318,62.0,48.0,75.0,0.0,partlycloudy
19900319,62.0,53.0,72.0,0.0,mostlysunny
19900320,56.0,45.0,66.0,0.0,clear
19900321,57.0,44.0,70.0,0.0,mostlysunny
19900322,64.0,53.0,75.0,0.0,partlycloudy
19900323,66.0,57.0,75.0,0.0,hazy
19900324,70.0,62.0,77.0,0.0,hazy
19900325,62.0,54.0,71.0,0.0,mostlycloudy
19900326,60.0,54.0,66.0,0.0,mostlycloudy
19900327,60.0,53.0,66.0,0.0,rain
19900328,66.0,61.0,71.0,0.75,tstorms
19900329,66.0,60.0,72.0,1.28,tstorms
19900330,68.0,61.0,75.0,0.73,tstorms
19900331,68.0,60.0,77.0,0.0,hazy
19900401,70.0,66.0,75.0,0.02,hazy
19900402,72.0,66.0,78.0,0.11,tstorms
19900403,64.0,55.0,73.0,0.0,partlycloudy
19900404,66.0,55.0,77.0,0.0,partlycloudy
19900405,70.0,59.0,80.0,0.0,partlycloudy
19900406,62.0,53.0,69.0,0.23,tstorms
19900407,55.0,46.0,64.0,0.0,mostlysunny
19900408,60.0,51.0,69.0,0.0,mostlycloudy
19900409,70.0,64.0,77.0,0.0,rain
19900410,72.0,64.0,78.0,0.25,tstorms
19900411,64.0,55.0,72.0,0.0,mostlysunny
19900412,63.0,55.0,71.0,0.0,partlycloudy
19900413,65.0,57.0,73.0,0.01,rain
19900414,67.0,59.0,75.0,0.57,tstorms
19900415,66.0,54.0,77.0,0.0,hazy
19900416,72.0,62.0,81.0,0.0,partlysunny
19900417,73.0,64.0,82.0,0.0,hazy
19900418,66.0,62.0,71.0,0.0,hazy
19900419,72.0,66.0,78.0,0.0,hazy
19900420,76.0,71.0,82.0,0.0,hazy
19900421,74.0,66.0,82.0,0.0,hazy
19900422,76.0,68.0,84.0,0.0,hazy
19900423,74.0,66.0,82.0,0.0,hazy
19900424,76.0,68.0,84.0,0.0,mostlycloudy
19900425,78.0,73.0,82.0,0.0,cloudy
19900426,72.0,64.0,81.0,2.56,tstorms
19900427,73.0,64.0,82.0,0.04,tstorms
19900428,69.0,57.0,81.0,0.0,partlycloudy
19900429,78.0,72.0,84.0,0.0,partlysunny
19900430,80.0,73.0,86.0,0.0,rain
19900501,78.0,73.0,84.0,0.0,partlysunny
19900502,78.0,73.0,82.0,0.0,hazy
19900503,76.0,70.0,81.0,1.09,tstorms
19900504,70.0,66.0,75.0,0.0,rain
19900505,66.0,60.0,71.0,0.0,mostlycloudy
19900506,69.0,60.0,78.0,0.0,mostlycloudy
19900507,69.0,59.0,79.0,0.0,partlysunny
19900508,70.0,68.0,72.0,1.23,rain
19900509,75.0,63.0,87.0,0.0,hazy
19900510,72.0,64.0,80.0,0.0,partlycloudy
19900511,74.0,66.0,82.0,0.0,mostlycloudy
19900512,78.0,75.0,82.0,0.01,tstorms
19900513,80.0,71.0,88.0,0.0,hazy
19900514,82.0,75.0,88.0,0.0,hazy
19900515,82.0,75.0,88.0,0.0,rain
19900516,82.0,77.0,88.0,0.0,partlysunny
19900517,82.0,75.0,88.0,1.04,tstorms
19900518,80.0,75.0,84.0,0.0,mostlycloudy
19900519,80.0,77.0,84.0,0.0,rain
19900520,83.0,77.0,89.0,0.0,partlysunny
19900521,84.0,75.0,93.0,0.0,hazy
19900522,79.0,71.0,87.0,0.39,tstorms
19900523,74.0,66.0,82.0,0.0,mostlysunny
19900524,80.0,71.0,88.0,0.0,hazy
19900525,80.0,73.0,88.0,0.0,partlysunny
19900526,80.0,71.0,90.0,0.0,partlycloudy
19900527,83.0,75.0,91.0,0.0,partlysunny
19900528,81.0,73.0,89.0,0.13,partlysunny
19900529,78.0,72.0,84.0,0.0,partlysunny
19900530,83.0,77.0,89.0,0.0,partlysunny
19900531,87.0,73.0,93.0,0.0,rain
19900601,82.0,73.0,91.0,0.0,partlysunny
19900602,86.0,80.0,91.0,0.0,partlysunny
19900603,85.0,77.0,93.0,0.0,partlycloudy
19900604,85.0,75.0,95.0,0.0,mostlycloudy
19900605,84.0,75.0,93.0,0.0,partlycloudy
19900606,85.0,77.0,93.0,0.0,partlycloudy
19900607,84.0,75.0,93.0,0.0,partlycloudy
19900608,84.0,75.0,93.0,0.0,partlycloudy
19900609,84.0,75.0,93.0,0.0,partlycloudy
19900610,84.0,77.0,91.0,0.0,partlysunny
19900611,83.0,73.0,93.0,0.0,partlycloudy
19900612,83.0,75.0,91.0,0.0,partlycloudy
19900613,84.0,75.0,93.0,0.02,partlycloudy
19900614,86.0,79.0,93.0,0.11,partlysunny
19900615,86.0,77.0,95.0,0.0,partlycloudy
19900616,85.0,77.0,93.0,0.0,partlycloudy
19900617,85.0,75.0,95.0,0.0,partlycloudy
19900618,86.0,75.0,97.0,0.0,mostlysunny
19900619,88.0,78.0,97.0,0.0,mostlysunny
19900620,86.0,75.0,96.0,0.0,mostlysunny
19900621,86.0,78.0,95.0,0.0,partlycloudy
19900622,86.0,77.0,96.0,0.0,partlycloudy
19900623,87.0,78.0,96.0,0.0,partlycloudy
19900624,86.0,77.0,96.0,0.0,tstorms
19900625,87.0,77.0,97.0,0.0,tstorms
19900626,81.0,71.0,91.0,0.0,tstorms
19900627,84.0,73.0,96.0,0.0,tstorms
19900628,83.0,75.0,91.0,0.51,partlycloudy
19900629,84.0,75.0,93.0,0.0,partlycloudy
19900630,82.0,75.0,88.0,0.0,rain
19900701,82.0,73.0,91.0,0.0,partlysunny
19900702,85.0,75.0,95.0,0.0,partlycloudy
19900703,83.0,73.0,93.0,0.0,partlycloudy
19900704,83.0,75.0,91.0,0.0,partlysunny
19900705,80.0,75.0,86.0,0.13,tstorms
19900706,83.0,75.0,91.0,0.56,tstorms
19900707,84.0,77.0,91.0,0.0,mostlycloudy
19900708,85.0,75.0,95.0,0.0,partlycloudy
19900709,86.0,78.0,93.0,0.0,partlysunny
19900710,85.0,77.0,93.0,0.0,partlysunny
19900711,84.0,77.0,91.0,0.0,partlysunny
19900712,82.0,75.0,88.0,0.29,tstorms
19900713,83.0,75.0,91.0,0.0,partlycloudy
19900714,77.0,66.0,88.0,0.0,mostlysunny
19900715,78.0,69.0,88.0,0.0,partlysunny
19900716,76.0,73.0,79.0,0.4,rain
19900717,81.0,75.0,87.0,0.0,rain
19900718,80.0,73.0,87.0,0.06,tstorms
19900719,82.0,75.0,88.0,0.0,mostlycloudy
19900720,81.0,75.0,87.0,0.01,tstorms
19900721,81.0,73.0,89.0,0.0,tstorms
19900722,83.0,75.0,91.0,0.0,partlycloudy
19900723,80.0,75.0,84.0,0.48,tstorms
19900724,83.0,75.0,91.0,0.0,partlysunny
19900725,84.0,75.0,93.0,0.0,partlycloudy
19900726,83.0,73.0,93.0,0.0,mostlysunny
19900727,84.0,75.0,93.0,0.0,mostlysunny
19900728,86.0,78.0,93.0,0.0,hazy
19900729,84.0,75.0,93.0,0.0,tstorms
19900730,83.0,73.0,93.0,0.17,tstorms
19900731,82.0,73.0,91.0,0.05,tstorms
19900801,83.0,75.0,91.0,0.0,tstorms
19900802,82.0,75.0,88.0,0.05,tstorms
19900803,84.0,75.0,93.0,0.0,partlycloudy
19900804,86.0,75.0,96.0,0.0,partlycloudy
19900805,86.0,77.0,95.0,0.01,tstorms
19900806,86.0,75.0,97.0,0.0,partlycloudy
19900807,82.0,75.0,90.0,0.0,partlysunny
19900808,80.0,72.0,89.0,0.0,partlycloudy
19900809,83.0,73.0,93.0,0.0,partlycloudy
19900810,83.0,75.0,91.0,0.22,tstorms
19900811,84.0,72.0,95.0,0.0,hazy
19900812,83.0,75.0,91.0,0.0,partlycloudy
19900813,83.0,73.0,93.0,0.0,partlycloudy
19900814,83.0,75.0,91.0,0.0,partlycloudy
19900815,84.0,75.0,93.0,0.0,tstorms
19900816,85.0,77.0,93.0,0.0,partlycloudy
19900817,84.0,73.0,95.0,0.0,partlycloudy
19900818,85.0,77.0,93.0,0.01,tstorms
19900819,85.0,75.0,95.0,0.02,tstorms
19900820,85.0,75.0,95.0,0.0,partlycloudy
19900821,85.0,75.0,95.0,0.0,tstorms
19900822,83.0,75.0,91.0,0.12,tstorms
19900823,83.0,77.0,89.0,0.1,tstorms
19900824,86.0,75.0,96.0,0.0,partlycloudy
19900825,86.0,73.0,98.0,0.0,mostlysunny
19900826,88.0,75.0,100.0,0.0,hazy
19900827,90.0,79.0,102.0,0.0,partlycloudy
19900828,84.0,75.0,93.0,0.0,rain
19900829,86.0,77.0,95.0,0.0,partlycloudy
19900830,88.0,77.0,98.0,0.0,mostlysunny
19900831,86.0,73.0,100.0,0.0,tstorms
19900901,82.0,72.0,91.0,0.0,hazy
19900902,81.0,72.0,90.0,0.15,rain
19900903,82.0,75.0,89.0,0.0,tstorms
19900904,86.0,77.0,95.0,0.0,partlycloudy
19900905,86.0,77.0,96.0,0.0,partlysunny
19900906,85.0,77.0,93.0,0.0,hazy
19900907,84.0,75.0,93.0,0.0,partlycloudy
19900908,84.0,75.0,93.0,0.03,tstorms
19900909,80.0,73.0,87.0,0.27,tstorms
19900910,78.0,73.0,82.0,0.79,tstorms
19900911,76.0,73.0,80.0,0.17,tstorms
19900912,76.0,73.0,78.0,0.25,rain
19900913,77.0,73.0,81.0,1.75,tstorms
19900914,82.0,73.0,91.0,0.0,partlycloudy
19900915,83.0,75.0,91.0,0.02,tstorms
19900916,82.0,75.0,90.0,0.0,rain
19900917,82.0,75.0,89.0,0.1,tstorms
19900918,83.0,75.0,91.0,0.0,tstorms
19900919,83.0,77.0,89.0,0.18,partlysunny
19900920,84.0,77.0,90.0,0.21,rain
19900921,83.0,75.0,91.0,0.03,partlysunny
19900922,83.0,75.0,91.0,0.0,hazy
19900923,78.0,71.0,84.0,0.0,partlycloudy
19900924,66.0,57.0,75.0,0.0,partlycloudy
19900925,72.0,62.0,82.0,0.0,partlycloudy
19900926,76.0,66.0,86.0,0.0,partlycloudy
19900927,78.0,68.0,88.0,0.0,mostlysunny
19900928,78.0,69.0,88.0,0.0,mostlysunny
19900929,77.0,66.0,88.0,0.0,partlycloudy
19900930,80.0,68.0,91.0,0.0,hazy
19901001,80.0,72.0,89.0,0.0,partlycloudy
19901002,79.0,70.0,88.0,0.04,rain
19901003,82.0,73.0,90.0,0.0,partlysunny
19901004,82.0,77.0,88.0,0.02,tstorms
19901005,80.0,72.0,88.0,0.0,hazy
19901006,82.0,73.0,90.0,0.0,tstorms
19901007,82.0,73.0,91.0,0.0,partlycloudy
19901008,83.0,75.0,91.0,0.0,partlycloudy
19901009,67.0,55.0,77.0,0.29,rain
19901010,58.0,48.0,68.0,0.0,mostlysunny
19901011,60.0,48.0,71.0,0.0,clear
19901012,64.0,51.0,77.0,0.0,clear
19901013,66.0,54.0,79.0,0.0,mostlysunny
19901014,71.0,55.0,87.0,0.0,mostlysunny
19901015,76.0,66.0,87.0,0.0,partlycloudy
19901016,74.0,64.0,84.0,0.01,partlysunny
19901017,77.0,70.0,84.0,1.58,tstorms
19901018,69.0,61.0,75.0,0.0,partlysunny
19901019,62.0,52.0,71.0,0.0,clear
19901020,70.0,55.0,84.0,0.0,partlycloudy
19901021,66.0,54.0,77.0,0.64,tstorms
19901022,58.0,53.0,64.0,0.0,mostlycloudy
19901023,58.0,48.0,68.0,0.0,hazy
19901024,62.0,51.0,72.0,0.0,mostlysunny
19901025,62.0,53.0,71.0,0.0,clear
19901026,58.0,46.0,71.0,0.0,clear
19901027,63.0,51.0,75.0,0.0,clear
19901028,66.0,54.0,78.0,0.0,clear
19901029,66.0,55.0,78.0,0.0,clear
19901030,66.0,54.0,78.0,0.0,hazy
19901031,66.0,53.0,78.0,0.0,hazy
19901101,67.0,53.0,81.0,0.0,hazy
19901102,72.0,62.0,81.0,0.33,rain
19901103,74.0,66.0,82.0,0.0,hazy
19901104,64.0,48.0,79.0,0.08,rain
19901105,52.0,42.0,63.0,0.0,mostlysunny
19901106,54.0,43.0,66.0,0.0,mostlysunny
19901107,63.0,55.0,71.0,0.0,partlysunny
19901108,60.0,53.0,68.0,0.12,tstorms
19901109,56.0,48.0,61.0,0.02,rain
19901110,55.0,41.0,69.0,0.0,clear
19901111,57.0,44.0,70.0,0.0,clear
19901112,60.0,46.0,73.0,0.0,mostlysunny
19901113,62.0,48.0,75.0,0.0,clear
19901114,62.0,48.0,75.0,0.0,hazy
19901115,66.0,55.0,77.0,0.07,hazy
19901116,70.0,64.0,75.0,0.02,hazy
19901117,67.0,59.0,75.0,0.0,hazy
19901118,66.0,57.0,75.0,0.0,hazy
19901119,72.0,64.0,80.0,0.02,rain
19901120,74.0,66.0,79.0,0.0,partlysunny
19901121,72.0,64.0,81.0,0.0,hazy
19901122,73.0,66.0,80.0,0.08,rain
19901123,62.0,53.0,70.0,0.0,rain
19901124,60.0,45.0,75.0,0.0,mostlysunny
19901125,72.0,63.0,80.0,0.0,hazy
19901126,76.0,72.0,81.0,0.0,cloudy
19901127,76.0,73.0,80.0,0.05,rain
19901128,64.0,55.0,73.0,0.0,rain
19901129,56.0,48.0,64.0,0.0,partlysunny
19901130,50.0,42.0,59.0,0.0,mostlysunny
19901201,59.0,48.0,70.0,0.0,hazy
19901202,68.0,61.0,75.0,0.03,rain
19901203,60.0,46.0,72.0,0.0,rain
19901204,46.0,37.0,55.0,0.0,mostlysunny
19901205,46.0,34.0,59.0,0.0,clear
19901206,55.0,46.0,64.0,0.3,rain
19901207,52.0,44.0,59.0,0.01,rain
19901208,48.0,37.0,60.0,0.0,clear
19901209,50.0,37.0,64.0,0.0,clear
19901210,56.0,42.0,69.0,0.0,partlycloudy
19901211,62.0,52.0,73.0,0.07,partlysunny
19901212,68.0,57.0,79.0,0.0,hazy
19901213,66.0,55.0,78.0,0.0,hazy
19901214,72.0,63.0,81.0,0.02,rain
19901215,72.0,64.0,79.0,0.0,hazy
19901216,72.0,66.0,77.0,0.02,rain
19901217,75.0,72.0,78.0,0.01,rain
19901218,62.0,51.0,73.0,0.2,rain
19901219,56.0,45.0,68.0,0.0,mostlycloudy
19901220,68.0,57.0,0.0,0.05,hazy
19901221,58.0,36.0,78.0,0.45,tstorms
19901222,30.0,26.0,35.0,0.02,rain
19901223,27.0,23.0,31.0,0.02,rain
19901224,30.0,21.0,39.0,0.0,partlysunny
19901225,36.0,29.0,44.0,0.0,rain
19901226,48.0,43.0,52.0,1.5,rain
19901227,46.0,43.0,48.0,0.01,rain
19901228,58.0,46.0,70.0,0.01,hazy
19901229,73.0,68.0,78.0,0.01,hazy
19901230,51.0,29.0,73.0,0.03,rain
19901231,32.0,27.0,37.0,0.0,mostlycloudy
19910101,41.0,34.0,48.0,0.0,rain
19910102,50.0,46.0,55.0,0.64,tstorms
19910103,50.0,46.0,55.0,0.49,rain
19910104,47.0,44.0,50.0,0.0,hazy
19910105,56.0,50.0,62.0,0.0,hazy
19910106,61.0,51.0,70.0,1.05,tstorms
19910107,48.0,44.0,51.0,0.02,rain
19910108,48.0,45.0,51.0,0.02,rain
19910109,54.0,50.0,57.0,13.01,tstorms
19910110,56.0,51.0,60.0,0.02,tstorms
19910111,50.0,44.0,57.0,0.0,partlysunny
19910112,47.0,37.0,57.0,0.0,mostlysunny
19910113,49.0,36.0,62.0,0.0,mostlysunny
19910114,57.0,46.0,68.0,1.88,tstorms
19910115,56.0,48.0,60.0,0.0,tstorms
19910116,53.0,42.0,64.0,0.0,clear
19910117,54.0,45.0,62.0,0.0,partlysunny
19910118,52.0,48.0,57.0,1.99,tstorms
19910119,50.0,45.0,55.0,0.0,hazy
19910120,55.0,44.0,66.0,0.0,partlysunny
19910121,42.0,39.0,46.0,0.0,cloudy
19910122,40.0,35.0,45.0,0.0,partlysunny
19910123,50.0,44.0,55.0,0.02,rain
19910124,51.0,46.0,52.0,0.16,rain
19910125,52.0,42.0,61.0,0.0,hazy
19910126,51.0,42.0,60.0,0.0,hazy
19910127,56.0,48.0,64.0,0.0,hazy
19910128,58.0,55.0,60.0,0.01,hazy
19910129,63.0,57.0,69.0,0.03,rain
19910130,51.0,37.0,63.0,0.09,rain
19910131,48.0,37.0,59.0,0.0,mostlysunny
19910201,50.0,37.0,63.0,0.27,mostlysunny
19910202,52.0,39.0,66.0,0.0,mostlysunny
19910203,58.0,48.0,69.0,0.09,hazy
19910204,60.0,57.0,62.0,2.61,tstorms
19910205,60.0,57.0,64.0,0.0,rain
19910206,62.0,53.0,70.0,0.0,hazy
19910207,58.0,48.0,69.0,0.0,clear
19910208,58.0,46.0,69.0,0.0,clear
19910209,58.0,46.0,69.0,0.0,partlycloudy
19910210,60.0,46.0,73.0,0.0,partlycloudy
19910211,64.0,52.0,75.0,0.0,partlysunny
19910212,65.0,57.0,73.0,0.0,rain
19910213,69.0,61.0,77.0,0.0,partlysunny
19910214,66.0,55.0,78.0,0.0,mostlysunny
19910215,54.0,48.0,60.0,0.0,mostlysunny
19910216,53.0,43.0,64.0,0.04,rain
19910217,68.0,64.0,72.0,0.0,cloudy
19910218,70.0,66.0,73.0,0.09,rain
19910219,62.0,54.0,70.0,0.03,tstorms
19910220,55.0,50.0,60.0,0.0,tstorms
19910221,54.0,50.0,57.0,2.24,tstorms
19910222,52.0,48.0,57.0,0.0,hazy
19910223,54.0,43.0,66.0,0.0,partlycloudy
19910224,56.0,45.0,66.0,0.07,mostlycloudy
19910225,54.0,46.0,60.0,0.0,rain
19910226,48.0,41.0,55.0,0.0,partlysunny
19910227,54.0,46.0,61.0,0.0,mostlycloudy
19910228,60.0,55.0,68.0,0.31,tstorms
19910301,71.0,63.0,79.0,0.04,tstorms
19910302,70.0,62.0,78.0,0.02,hazy
19910303,56.0,48.0,63.0,0.0,partlycloudy
19910304,60.0,44.0,75.0,0.0,clear
19910305,68.0,54.0,82.0,0.0,mostlysunny
19910306,71.0,61.0,81.0,0.0,hazy
19910307,68.0,64.0,73.0,0.0,hazy
19910308,64.0,57.0,72.0,0.0,partlycloudy
19910309,62.0,50.0,73.0,0.0,clear
19910310,58.0,46.0,70.0,0.0,mostlysunny
19910311,62.0,52.0,72.0,0.0,partlysunny
19910312,72.0,52.0,81.0,0.02,rain
19910313,64.0,52.0,75.0,0.0,hazy
19910314,54.0,50.0,59.0,0.0,cloudy
19910315,54.0,50.0,57.0,0.37,rain
19910316,57.0,52.0,63.0,0.86,rain
19910317,69.0,61.0,77.0,0.08,rain
19910318,63.0,53.0,73.0,0.0,partlysunny
19910319,62.0,51.0,73.0,0.0,partlysunny
19910320,67.0,59.0,75.0,0.0,hazy
19910321,70.0,66.0,75.0,0.0,hazy
19910322,76.0,66.0,82.0,0.0,hazy
19910323,68.0,60.0,77.0,0.0,cloudy
19910324,68.0,57.0,78.0,0.0,partlysunny
19910325,74.0,66.0,81.0,0.0,hazy
19910326,76.0,71.0,82.0,0.0,mostlycloudy
19910327,74.0,66.0,80.0,0.01,rain
19910328,72.0,64.0,78.0,0.46,tstorms
19910329,64.0,57.0,70.0,0.01,rain
19910330,56.0,48.0,64.0,0.0,mostlysunny
19910331,58.0,46.0,69.0,0.0,mostlysunny
19910401,60.0,46.0,73.0,0.0,partlycloudy
19910402,66.0,57.0,75.0,0.0,partlycloudy
19910403,71.0,62.0,80.0,0.0,partlysunny
19910404,68.0,64.0,73.0,2.94,tstorms
19910405,65.0,64.0,66.0,2.99,tstorms
19910406,72.0,64.0,79.0,0.0,rain
19910407,76.0,69.0,82.0,0.0,hazy
19910408,75.0,68.0,82.0,0.0,partlysunny
19910409,78.0,71.0,86.0,0.02,rain
19910410,70.0,64.0,77.0,0.17,tstorms
19910411,74.0,68.0,80.0,0.6,tstorms
19910412,76.0,73.0,79.0,0.03,rain
19910413,76.0,73.0,79.0,0.02,rain
19910414,70.0,64.0,75.0,0.9,tstorms
19910415,70.0,59.0,81.0,0.0,hazy
19910416,72.0,70.0,75.0,0.0,tstorms
19910417,76.0,69.0,81.0,1.41,tstorms
19910418,78.0,68.0,88.0,0.02,tstorms
19910419,79.0,72.0,86.0,0.51,tstorms
19910420,70.0,61.0,79.0,0.0,partlycloudy
19910421,67.0,59.0,75.0,0.0,partlycloudy
19910422,74.0,68.0,81.0,0.0,mostlycloudy
19910423,69.0,63.0,75.0,0.0,hazy
19910424,72.0,66.0,79.0,0.0,hazy
19910425,78.0,72.0,84.0,0.0,hazy
19910426,82.0,75.0,88.0,0.0,rain
19910427,82.0,77.0,87.0,0.0,rain
19910428,82.0,78.0,86.0,0.0,hazy
19910429,74.0,68.0,81.0,0.0,partlycloudy
19910430,75.0,63.0,87.0,0.0,hazy
19910501,77.0,70.0,84.0,0.0,rain
19910502,75.0,66.0,84.0,0.0,hazy
19910503,80.0,77.0,84.0,0.03,rain
19910504,80.0,75.0,86.0,0.05,tstorms
19910505,78.0,66.0,88.0,0.0,tstorms
19910506,70.0,60.0,80.0,0.0,partlycloudy
19910507,70.0,64.0,75.0,1.27,tstorms
19910508,72.0,66.0,78.0,0.43,tstorms
19910509,71.0,63.0,79.0,0.0,rain
19910510,78.0,69.0,86.0,0.04,rain
19910511,82.0,75.0,88.0,0.0,mostlycloudy
19910512,81.0,75.0,87.0,0.0,hazy
19910513,80.0,73.0,87.0,0.0,hazy
19910514,82.0,71.0,88.0,0.01,rain
19910515,78.0,70.0,87.0,0.05,tstorms
19910516,78.0,68.0,87.0,0.91,tstorms
19910517,76.0,69.0,84.0,0.39,tstorms
19910518,77.0,72.0,82.0,0.56,tstorms
19910519,74.0,70.0,79.0,0.05,rain
19910520,80.0,73.0,87.0,0.07,rain
19910521,78.0,73.0,82.0,0.0,rain
19910522,78.0,73.0,84.0,0.03,rain
19910523,80.0,75.0,84.0,0.0,rain
19910524,82.0,75.0,88.0,0.07,partlycloudy
19910525,82.0,75.0,90.0,0.0,partlycloudy
19910526,82.0,72.0,91.0,0.0,partlycloudy
19910527,83.0,75.0,91.0,0.0,hazy
19910528,82.0,75.0,90.0,0.01,partlycloudy
19910529,80.0,73.0,87.0,0.81,tstorms
19910530,81.0,73.0,89.0,0.0,rain
19910531,84.0,77.0,91.0,0.0,partlysunny
19910601,84.0,78.0,91.0,0.0,partlysunny
19910602,84.0,77.0,90.0,0.0,partlycloudy
19910603,82.0,73.0,90.0,0.08,rain
19910604,82.0,72.0,91.0,0.0,partlysunny
19910605,84.0,75.0,0.0,0.0,tstorms
19910606,83.0,77.0,89.0,0.67,mostlycloudy
19910607,80.0,73.0,88.0,2.85,tstorms
19910608,80.0,73.0,86.0,0.0,tstorms
19910609,76.0,73.0,79.0,0.45,rain
19910610,78.0,71.0,84.0,0.0,hazy
19910611,81.0,73.0,89.0,0.0,tstorms
19910612,83.0,77.0,89.0,0.0,partlysunny
19910613,82.0,75.0,90.0,0.0,partlysunny
19910614,83.0,77.0,89.0,0.78,tstorms
19910615,78.0,73.0,84.0,0.68,tstorms
19910616,82.0,71.0,93.0,1.81,tstorms
19910617,82.0,73.0,90.0,0.0,partlysunny
19910618,83.0,73.0,93.0,0.29,tstorms
19910619,80.0,72.0,88.0,1.08,tstorms
19910620,83.0,73.0,93.0,0.0,tstorms
19910621,83.0,75.0,91.0,0.03,tstorms
19910622,82.0,73.0,90.0,0.66,tstorms
19910623,83.0,75.0,91.0,0.0,partlysunny
19910624,82.0,75.0,90.0,0.68,tstorms
19910625,81.0,75.0,87.0,0.0,tstorms
19910626,82.0,73.0,91.0,0.03,tstorms
19910627,84.0,77.0,91.0,0.0,partlycloudy
19910628,82.0,75.0,88.0,0.01,tstorms
19910629,84.0,75.0,93.0,0.0,mostlycloudy
19910630,86.0,79.0,93.0,0.0,partlysunny
19910701,85.0,77.0,93.0,0.03,tstorms
19910702,83.0,75.0,91.0,0.0,rain
19910703,83.0,73.0,93.0,0.0,partlycloudy
19910704,84.0,77.0,91.0,0.1,tstorms
19910705,82.0,75.0,90.0,0.0,tstorms
19910706,84.0,78.0,90.0,0.0,rain
19910707,84.0,78.0,90.0,0.0,partlysunny
19910708,83.0,75.0,91.0,0.0,rain
19910709,85.0,77.0,93.0,0.0,partlycloudy
19910710,85.0,77.0,93.0,0.0,partlycloudy
19910711,86.0,78.0,93.0,0.0,partlycloudy
